,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date
750,472,Dennis,Schroder,Brooklyn Nets,13414,14,PG,34,4,13,30.8,3,4,75.0,3,4,75.0,0,2,2,8,4,0,2,2,+16,Dennis Schroder,24,16,22,10,13414,03/02/2024 08:00:00 PM
751,2861,Trendon,Watford,Brooklyn Nets,13414,2,PF,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,Trendon Watford,2,2,2,0,13414,03/02/2024 08:00:00 PM
752,3946,Jalen,Wilson,Brooklyn Nets,13414,3,F,16,1,3,33.3,0,0,0,1,2,50.0,2,2,4,1,3,0,0,0,0,Jalen Wilson,8,7,4,5,13414,03/02/2024 08:00:00 PM
753,934,Keita,Bates-Diop,Brooklyn Nets,13414,0,SF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,Keita Bates-Diop,0,0,0,0,13414,03/02/2024 08:00:00 PM
754,2848,Day'Ron,Sharpe,Brooklyn Nets,13414,6,C,14,2,4,50.0,2,4,50.0,0,0,0,3,2,5,1,1,0,1,2,-1,Day'Ron Sharpe,12,11,7,6,13414,03/02/2024 08:00:00 PM
755,876,Dennis,Smith Jr.,Brooklyn Nets,13414,3,PG,21,1,6,16.7,0,0,0,1,3,33.3,1,5,6,6,2,0,0,1,+3,Dennis Smith Jr.,15,9,9,12,13414,03/02/2024 08:00:00 PM
756,1038,Lonnie,Walker IV,Brooklyn Nets,13414,2,G,11,1,7,14.3,0,0,0,0,3,0,0,1,1,0,1,0,1,0,-2,Lonnie Walker IV,3,3,2,1,13414,03/02/2024 08:00:00 PM
757,2569,Saddiq,Bey,Atlanta Hawks,13414,23,SF,35,8,14,57.1,5,5,100.0,2,6,33.3,1,2,3,2,2,0,0,0,-9,Saddiq Bey,28,26,25,5,13414,03/02/2024 08:00:00 PM
758,2819,Jalen,Johnson,Atlanta Hawks,13414,7,SF,35,3,12,25.0,1,2,50.0,0,4,0,2,7,9,1,1,0,1,0,-10,Jalen Johnson,17,16,8,10,13414,03/02/2024 08:00:00 PM
759,92,Clint,Capela,Atlanta Hawks,13414,11,C,24,4,7,57.1,3,4,75.0,0,0,0,5,5,10,2,2,1,1,0,-4,Clint Capela,23,21,13,12,13414,03/02/2024 08:00:00 PM
760,743,Bogdan,Bogdanovic,Atlanta Hawks,13414,13,SG,35,4,13,30.8,2,2,100.0,3,8,37.5,2,4,6,1,1,1,4,0,-15,Bogdan Bogdanovic,20,19,14,7,13414,03/02/2024 08:00:00 PM
761,382,Dejounte,Murray,Atlanta Hawks,13414,20,SG,35,8,19,42.1,2,4,50.0,2,8,25.0,0,6,6,11,2,2,2,1,-14,Dejounte Murray,37,26,31,17,13414,03/02/2024 08:00:00 PM
762,1858,Bruno,Fernando,Atlanta Hawks,13414,10,PF,19,4,5,80.0,2,2,100.0,0,0,0,2,2,4,1,4,0,0,3,+1,Bruno Fernando,15,14,11,5,13414,03/02/2024 08:00:00 PM
763,1868,De'Andre,Hunter,Atlanta Hawks,13414,15,SF,29,5,11,45.5,1,2,50.0,4,6,66.7,0,2,2,1,3,0,2,0,-13,De'Andre Hunter,18,17,16,3,13414,03/02/2024 08:00:00 PM
764,2327,Garrison,Mathews,Atlanta Hawks,13414,0,SG,13,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,+3,Garrison Mathews,0,0,0,0,13414,03/02/2024 08:00:00 PM
765,2589,Trent,Forrest,Atlanta Hawks,13414,0,G,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,+2,Trent Forrest,1,0,1,1,13414,03/02/2024 08:00:00 PM
766,3938,Kobe,Bufkin,Atlanta Hawks,13414,3,G,14,1,5,20.0,1,2,50.0,0,1,0,0,2,2,3,2,0,1,0,-1,Kobe Bufkin,8,5,6,5,13414,03/02/2024 08:00:00 PM
767,1018,Duncan,Robinson,Miami Heat,13415,12,F,34,5,13,38.5,0,0,0,2,9,22.2,0,5,5,6,2,1,1,1,+3,Duncan Robinson,23,17,18,11,13415,03/02/2024 10:00:00 PM
768,3453,Nikola,Jovic,Miami Heat,13415,8,F,19,3,6,50.0,0,0,0,2,5,40.0,1,2,3,4,3,1,0,0,+7,Nikola Jovic,15,11,12,7,13415,03/02/2024 10:00:00 PM
769,86,Jimmy,Butler,Miami Heat,13415,37,SF,36,12,19,63.2,10,11,90.9,3,3,100.0,1,2,3,7,1,1,2,1,+14,Jimmy Butler,47,40,44,10,13415,03/02/2024 10:00:00 PM
770,724,Bam,Adebayo,Miami Heat,13415,23,C,34,10,15,66.7,3,4,75.0,0,0,0,2,5,7,3,2,0,0,0,+2,Bam Adebayo,33,30,26,10,13415,03/02/2024 10:00:00 PM
771,458,Terry,Rozier,Miami Heat,13415,14,SG,33,5,9,55.6,3,4,75.0,1,3,33.3,1,1,2,8,2,1,2,0,0,Terry Rozier,24,16,22,10,13415,03/02/2024 10:00:00 PM
772,1815,Haywood,Highsmith,Miami Heat,13415,2,F,19,1,5,20.0,0,0,0,0,4,0,0,1,1,0,1,0,0,1,0,Haywood Highsmith,3,3,2,1,13415,03/02/2024 10:00:00 PM
773,2242,Caleb,Martin,Miami Heat,13415,18,SF,23,5,9,55.6,4,4,100.0,4,6,66.7,0,5,5,4,2,0,0,3,+1,Caleb Martin,27,23,22,9,13415,03/02/2024 10:00:00 PM
774,3482,Orlando,Robinson,Miami Heat,13415,0,C,14,0,2,0,0,0,0,0,1,0,1,3,4,0,4,1,0,0,+4,Orlando Robinson,4,4,0,4,13415,03/02/2024 10:00:00 PM
775,4046,Jaime Jr.,Jaquez,Miami Heat,13415,12,G,29,5,10,50.0,1,2,50.0,1,3,33.3,2,2,4,1,3,1,1,0,-1,Jaime Jr. Jaquez,17,16,13,5,13415,03/02/2024 10:00:00 PM
776,761,John,Collins,Utah Jazz,13415,18,PF,33,8,13,61.5,1,2,50.0,1,3,33.3,2,4,6,3,3,0,1,1,-16,John Collins,27,24,21,9,13415,03/02/2024 10:00:00 PM
777,830,Lauri,Markkanen,Utah Jazz,13415,25,PF,41,5,15,33.3,11,12,91.7,4,9,44.4,2,2,4,6,4,2,1,1,+6,Lauri Markkanen,35,29,31,10,13415,03/02/2024 10:00:00 PM
778,4031,Taylor,Hendricks,Utah Jazz,13415,8,F,29,4,7,57.1,0,0,0,0,2,0,4,9,13,1,3,0,1,2,-16,Taylor Hendricks,22,21,9,14,13415,03/02/2024 10:00:00 PM
779,1021,Collin,Sexton,Utah Jazz,13415,18,PG,31,7,13,53.8,4,4,100.0,0,1,0,0,1,1,5,0,0,0,0,-10,Collin Sexton,24,19,23,6,13415,03/02/2024 10:00:00 PM
780,4029,Keyonte,George,Utah Jazz,13415,31,G,43,12,23,52.2,1,2,50.0,6,14,42.9,0,4,4,4,0,0,5,0,-8,Keyonte George,39,35,35,8,13415,03/02/2024 10:00:00 PM
781,1891,Luka,Samanic,Utah Jazz,13415,0,F,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,Luka Samanic,0,0,0,0,13415,03/02/2024 10:00:00 PM
782,4034,Brice,Sensabaugh,Utah Jazz,13415,6,F,13,2,4,50.0,0,0,0,2,3,66.7,0,0,0,0,1,0,2,0,+2,Brice Sensabaugh,6,6,6,0,13415,03/02/2024 10:00:00 PM
783,2785,Omer,Yurtseven,Utah Jazz,13415,7,C,15,3,4,75.0,1,2,50.0,0,0,0,2,3,5,0,0,0,0,0,+10,Omer Yurtseven,12,12,7,5,13415,03/02/2024 10:00:00 PM
784,1867,Talen,Horton-Tucker,Utah Jazz,13415,7,SG,20,1,7,14.3,4,4,100.0,1,2,50.0,1,7,8,3,4,0,0,1,+5,Talen Horton-Tucker,18,15,10,11,13415,03/02/2024 10:00:00 PM
785,152,Kris,Dunn,Utah Jazz,13415,0,G,10,0,1,0,0,0,0,0,1,0,1,0,1,2,4,1,0,0,+1,Kris Dunn,3,1,2,3,13415,03/02/2024 10:00:00 PM
786,3950,Brandon,Miller,Charlotte Hornets,13397,21,F,40,8,21,38.1,3,3,100.0,2,7,28.6,1,6,7,1,2,0,1,0,-1,Brandon Miller,29,28,22,8,13397,03/01/2024 12:00:00 AM
787,1879,Cody,Martin,Charlotte Hornets,13397,5,SF,29,2,6,33.3,0,0,0,1,3,33.3,1,1,2,5,3,0,1,2,-2,Cody Martin,12,7,10,7,13397,03/01/2024 12:00:00 AM
788,941,Miles,Bridges,Charlotte Hornets,13397,15,SF,39,6,18,33.3,2,3,66.7,1,7,14.3,3,7,10,3,3,0,4,0,-8,Miles Bridges,28,25,18,13,13397,03/01/2024 12:00:00 AM
789,2639,Nick,Richards,Charlotte Hornets,13397,9,C,27,3,4,75.0,3,4,75.0,0,1,0,2,6,8,0,3,0,1,0,-3,Nick Richards,17,17,9,8,13397,03/01/2024 12:00:00 AM
790,2831,Tre,Mann,Charlotte Hornets,13397,9,PG,29,4,10,40.0,0,0,0,1,5,20.0,1,6,7,4,1,2,1,0,-16,Tre Mann,20,16,13,11,13397,03/01/2024 12:00:00 AM
791,1901,Grant,Williams,Charlotte Hornets,13397,17,PF,30,5,8,62.5,4,6,66.7,3,6,50.0,1,4,5,3,3,0,2,1,-13,Grant Williams,25,22,20,8,13397,03/01/2024 12:00:00 AM
792,52,Davis,Bertans,Charlotte Hornets,13397,8,SF,15,2,3,66.7,2,3,66.7,2,3,66.7,0,0,0,0,1,0,0,0,+3,Davis Bertans,8,8,8,0,13397,03/01/2024 12:00:00 AM
793,123,Seth,Curry,Charlotte Hornets,13397,13,SG,16,5,7,71.4,1,1,100.0,2,3,66.7,0,2,2,1,2,1,2,0,-6,Seth Curry,16,15,14,3,13397,03/01/2024 12:00:00 AM
794,2739,Vasilije,Micic,Charlotte Hornets,13397,2,G,15,1,5,20.0,0,0,0,0,4,0,0,1,1,7,0,0,1,0,-14,Vasilije Micic,10,3,9,8,13397,03/01/2024 12:00:00 AM
795,121,Jae,Crowder,Milwaukee Bucks,13397,4,PF,23,2,5,40.0,0,0,0,0,2,0,0,2,2,1,4,2,1,0,+17,Jae Crowder,7,6,5,3,13397,03/01/2024 12:00:00 AM
796,20,Giannis,Antetokounmpo,Milwaukee Bucks,13397,24,PF,33,10,15,66.7,2,3,66.7,2,2,100.0,2,8,10,5,3,0,1,0,+16,Giannis Antetokounmpo,39,34,29,15,13397,03/01/2024 12:00:00 AM
797,323,Brook,Lopez,Milwaukee Bucks,13397,11,C,25,3,9,33.3,2,2,100.0,3,7,42.9,0,3,3,4,2,0,0,3,+17,Brook Lopez,18,14,15,7,13397,03/01/2024 12:00:00 AM
798,319,Damian,Lillard,Milwaukee Bucks,13397,17,PG,34,5,14,35.7,4,5,80.0,3,6,50.0,1,5,6,2,2,2,2,0,+15,Damian Lillard,25,23,19,8,13397,03/01/2024 12:00:00 AM
799,46,Malik,Beasley,Milwaukee Bucks,13397,19,SG,28,7,12,58.3,0,0,0,5,9,55.6,0,2,2,0,1,0,0,0,+18,Malik Beasley,21,21,19,2,13397,03/01/2024 12:00:00 AM
800,181,Danilo,Gallinari,Milwaukee Bucks,13397,2,PF,12,1,3,33.3,0,0,0,0,1,0,1,0,1,1,1,0,0,0,-13,Danilo Gallinari,4,3,3,2,13397,03/01/2024 12:00:00 AM
801,431,Bobby,Portis,Milwaukee Bucks,13397,14,F,28,5,11,45.5,4,5,80.0,0,3,0,1,9,10,4,0,3,1,0,+8,Bobby Portis,28,24,18,14,13397,03/01/2024 12:00:00 AM
802,3405,MarJon,Beauchamp,Milwaukee Bucks,13397,0,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-7,MarJon Beauchamp,0,0,0,0,13397,03/01/2024 12:00:00 AM
803,53,Patrick,Beverley,Milwaukee Bucks,13397,9,PG,24,3,7,42.9,2,2,100.0,1,2,50.0,3,5,8,3,1,0,1,0,-8,Patrick Beverley,20,17,12,11,13397,03/01/2024 12:00:00 AM
804,115,Pat,Connaughton,Milwaukee Bucks,13397,11,SG,24,3,9,33.3,3,3,100.0,2,7,28.6,0,1,1,1,2,2,0,0,+3,Pat Connaughton,13,12,12,2,13397,03/01/2024 12:00:00 AM
805,3443,A.J.,Green,Milwaukee Bucks,13397,0,G,5,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,-6,A.J. Green,1,1,0,1,13397,03/01/2024 12:00:00 AM
806,3414,Paolo,Banchero,Orlando Magic,13398,29,PF,35,10,16,62.5,8,11,72.7,1,4,25.0,1,8,9,6,1,1,6,0,+7,Paolo Banchero,44,38,35,15,13398,03/01/2024 12:00:00 AM
807,2858,Franz,Wagner,Orlando Magic,13398,14,SF,34,6,11,54.5,2,2,100.0,0,4,0,2,1,3,6,2,2,4,2,+3,Franz Wagner,23,17,20,9,13398,03/01/2024 12:00:00 AM
808,950,Wendell,Carter Jr.,Orlando Magic,13398,6,C,22,2,6,33.3,2,5,40.0,0,0,0,1,4,5,1,2,0,0,0,+9,Wendell Carter Jr.,12,11,7,6,13398,03/01/2024 12:00:00 AM
809,220,Gary,Harris,Orlando Magic,13398,13,SG,24,5,8,62.5,0,0,0,3,6,50.0,0,4,4,1,0,1,0,1,-1,Gary Harris,18,17,14,5,13398,03/01/2024 12:00:00 AM
810,2852,Jalen,Suggs,Orlando Magic,13398,15,SG,29,5,8,62.5,1,2,50.0,4,7,57.1,0,2,2,2,6,1,3,1,+5,Jalen Suggs,19,17,17,4,13398,03/01/2024 12:00:00 AM
811,1037,Moritz,Wagner,Orlando Magic,13398,14,C,26,6,7,85.7,2,3,66.7,0,1,0,2,8,10,1,1,1,2,0,-1,Moritz Wagner,25,24,15,11,13398,03/01/2024 12:00:00 AM
812,779,Markelle,Fultz,Orlando Magic,13398,7,PG,18,1,4,25.0,5,6,83.3,0,0,0,1,2,3,3,2,2,0,0,+8,Markelle Fultz,13,10,10,6,13398,03/01/2024 12:00:00 AM
813,2563,Cole,Anthony,Orlando Magic,13398,9,PG,24,4,9,44.4,1,2,50.0,0,2,0,3,4,7,4,3,1,0,0,+8,Cole Anthony,20,16,13,11,13398,03/01/2024 12:00:00 AM
814,258,Joe,Ingles,Orlando Magic,13398,5,SG,14,2,4,50.0,0,0,0,1,2,50.0,0,0,0,2,0,0,0,0,+3,Joe Ingles,7,5,7,2,13398,03/01/2024 12:00:00 AM
815,3449,Caleb,Houstan,Orlando Magic,13398,3,G,14,1,4,25.0,0,0,0,1,4,25.0,0,2,2,1,3,0,0,2,-1,Caleb Houstan,6,5,4,3,13398,03/01/2024 12:00:00 AM
816,761,John,Collins,Utah Jazz,13398,19,PF,36,7,10,70.0,3,4,75.0,2,3,66.7,3,7,10,1,5,1,2,0,-3,John Collins,30,29,20,11,13398,03/01/2024 12:00:00 AM
817,830,Lauri,Markkanen,Utah Jazz,13398,18,PF,34,6,15,40.0,2,2,100.0,4,7,57.1,2,1,3,0,2,1,1,0,0,Lauri Markkanen,21,21,18,3,13398,03/01/2024 12:00:00 AM
818,4031,Taylor,Hendricks,Utah Jazz,13398,10,F,27,3,6,50.0,2,2,100.0,2,4,50.0,2,5,7,1,4,1,1,1,-4,Taylor Hendricks,18,17,11,8,13398,03/01/2024 12:00:00 AM
819,1021,Collin,Sexton,Utah Jazz,13398,19,PG,30,5,12,41.7,6,10,60.0,3,5,60.0,0,3,3,4,0,1,1,0,-2,Collin Sexton,26,22,23,7,13398,03/01/2024 12:00:00 AM
820,4029,Keyonte,George,Utah Jazz,13398,19,G,31,5,12,41.7,7,7,100.0,2,4,50.0,0,3,3,9,0,1,2,0,-4,Keyonte George,31,22,28,12,13398,03/01/2024 12:00:00 AM
821,1891,Luka,Samanic,Utah Jazz,13398,8,F,12,3,6,50.0,1,1,100.0,1,3,33.3,0,4,4,0,2,0,0,0,-8,Luka Samanic,12,12,8,4,13398,03/01/2024 12:00:00 AM
822,4034,Brice,Sensabaugh,Utah Jazz,13398,2,F,14,0,2,0,2,2,100.0,0,2,0,0,1,1,1,4,0,3,0,-8,Brice Sensabaugh,4,3,3,2,13398,03/01/2024 12:00:00 AM
823,109,Jordan,Clarkson,Utah Jazz,13398,5,PG,36,2,10,20.0,0,0,0,1,5,20.0,0,5,5,7,2,2,2,0,-6,Jordan Clarkson,17,10,12,12,13398,03/01/2024 12:00:00 AM
824,152,Kris,Dunn,Utah Jazz,13398,7,G,22,3,7,42.9,0,0,0,1,4,25.0,0,1,1,2,3,1,1,0,-5,Kris Dunn,10,8,9,3,13398,03/01/2024 12:00:00 AM
825,175,Dorian,Finney-Smith,Brooklyn Nets,13399,7,PF,27,3,8,37.5,0,0,0,1,6,16.7,0,3,3,1,0,0,1,0,+25,Dorian Finney-Smith,11,10,8,4,13399,03/01/2024 12:30:00 AM
826,1871,Cameron,Johnson,Brooklyn Nets,13399,29,SF,30,10,15,66.7,2,3,66.7,7,11,63.6,1,0,1,4,0,2,2,0,+29,Cameron Johnson,34,30,33,5,13399,03/01/2024 12:30:00 AM
827,940,Mikal,Bridges,Brooklyn Nets,13399,15,SF,34,6,14,42.9,0,0,0,3,9,33.3,2,5,7,5,1,1,0,1,+30,Mikal Bridges,27,22,20,12,13399,03/01/2024 12:30:00 AM
828,1854,Nic,Claxton,Brooklyn Nets,13399,5,C,28,1,6,16.7,3,4,75.0,0,0,0,2,6,8,2,1,0,0,1,+12,Nic Claxton,15,13,7,10,13399,03/01/2024 12:30:00 AM
829,472,Dennis,Schroder,Brooklyn Nets,13399,23,PG,27,9,15,60.0,0,0,0,5,7,71.4,1,7,8,7,0,0,2,0,+15,Dennis Schroder,38,31,30,15,13399,03/01/2024 12:30:00 AM
830,2861,Trendon,Watford,Brooklyn Nets,13399,2,PF,7,1,1,100.0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,-4,Trendon Watford,3,3,2,1,13399,03/01/2024 12:30:00 AM
831,3946,Jalen,Wilson,Brooklyn Nets,13399,6,F,25,2,7,28.6,2,2,100.0,0,2,0,1,4,5,2,2,0,1,0,+10,Jalen Wilson,13,11,8,7,13399,03/01/2024 12:30:00 AM
832,934,Keita,Bates-Diop,Brooklyn Nets,13399,4,SF,6,1,1,100.0,2,2,100.0,0,0,0,0,0,0,0,1,0,1,0,-2,Keita Bates-Diop,4,4,4,0,13399,03/01/2024 12:30:00 AM
833,2848,Day'Ron,Sharpe,Brooklyn Nets,13399,12,C,20,5,7,71.4,0,0,0,2,2,100.0,1,7,8,4,2,1,1,1,+15,Day'Ron Sharpe,24,20,16,12,13399,03/01/2024 12:30:00 AM
834,876,Dennis,Smith Jr.,Brooklyn Nets,13399,10,PG,21,4,7,57.1,1,2,50.0,1,3,33.3,0,0,0,5,2,1,0,0,+12,Dennis Smith Jr.,15,10,15,5,13399,03/01/2024 12:30:00 AM
835,1038,Lonnie,Walker IV,Brooklyn Nets,13399,11,G,16,4,9,44.4,0,0,0,3,6,50.0,0,2,2,0,5,1,1,0,-7,Lonnie Walker IV,13,13,11,2,13399,03/01/2024 12:30:00 AM
836,2569,Saddiq,Bey,Atlanta Hawks,13399,6,SF,30,2,9,22.2,2,2,100.0,0,2,0,3,2,5,3,1,0,0,0,-2,Saddiq Bey,14,11,9,8,13399,03/01/2024 12:30:00 AM
837,2819,Jalen,Johnson,Atlanta Hawks,13399,14,SF,33,5,12,41.7,3,4,75.0,1,4,25.0,1,4,5,0,1,0,2,2,-38,Jalen Johnson,19,19,14,5,13399,03/01/2024 12:30:00 AM
838,92,Clint,Capela,Atlanta Hawks,13399,7,C,21,3,4,75.0,1,1,100.0,0,0,0,2,4,6,1,4,0,4,4,-14,Clint Capela,14,13,8,7,13399,03/01/2024 12:30:00 AM
839,743,Bogdan,Bogdanovic,Atlanta Hawks,13399,11,SG,32,4,13,30.8,2,2,100.0,1,5,20.0,0,3,3,3,2,0,0,0,-31,Bogdan Bogdanovic,17,14,14,6,13399,03/01/2024 12:30:00 AM
840,382,Dejounte,Murray,Atlanta Hawks,13399,28,SG,32,11,19,57.9,4,7,57.1,2,5,40.0,0,6,6,5,1,0,2,0,-22,Dejounte Murray,39,34,33,11,13399,03/01/2024 12:30:00 AM
841,1858,Bruno,Fernando,Atlanta Hawks,13399,2,PF,18,1,3,33.3,0,0,0,0,0,0,1,2,3,1,2,2,1,0,-18,Bruno Fernando,6,5,3,4,13399,03/01/2024 12:30:00 AM
842,1868,De'Andre,Hunter,Atlanta Hawks,13399,12,SF,26,4,8,50.0,3,4,75.0,1,3,33.3,0,0,0,0,1,1,0,0,-8,De'Andre Hunter,12,12,12,0,13399,03/01/2024 12:30:00 AM
843,341,Wesley,Matthews,Atlanta Hawks,13399,5,SG,14,2,2,100.0,0,1,0,1,1,100.0,0,5,5,0,1,0,0,2,-3,Wesley Matthews,10,10,5,5,13399,03/01/2024 12:30:00 AM
844,2327,Garrison,Mathews,Atlanta Hawks,13399,0,SG,11,0,4,0,0,0,0,0,3,0,1,2,3,1,0,0,0,0,+3,Garrison Mathews,4,3,1,4,13399,03/01/2024 12:30:00 AM
845,2589,Trent,Forrest,Atlanta Hawks,13399,0,G,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2,Trent Forrest,1,0,1,1,13399,03/01/2024 12:30:00 AM
846,3938,Kobe,Bufkin,Atlanta Hawks,13399,12,G,19,5,11,45.5,0,0,0,2,5,40.0,0,3,3,3,1,0,2,0,0,Kobe Bufkin,18,15,15,6,13399,03/01/2024 12:30:00 AM
847,2561,Precious,Achiuwa,New York Knicks,13400,3,PF,26,1,3,33.3,1,4,25.0,0,1,0,4,4,8,1,2,0,2,2,-12,Precious Achiuwa,12,11,4,9,13400,03/01/2024 12:30:00 AM
848,978,Isaiah,Hartenstein,New York Knicks,13400,6,C,20,2,5,40.0,2,2,100.0,0,0,0,0,6,6,2,2,1,2,0,-18,Isaiah Hartenstein,14,12,8,8,13400,03/01/2024 12:30:00 AM
849,946,Jalen,Brunson,New York Knicks,13400,27,PG,37,11,25,44.0,1,1,100.0,4,7,57.1,1,4,5,5,4,0,4,0,-14,Jalen Brunson,37,32,32,10,13400,03/01/2024 12:30:00 AM
850,791,Josh,Hart,New York Knicks,13400,14,SG,47,4,17,23.5,3,4,75.0,3,9,33.3,4,14,18,7,2,2,0,0,-11,Josh Hart,39,32,21,25,13400,03/01/2024 12:30:00 AM
851,962,Donte,DiVincenzo,New York Knicks,13400,16,SG,36,6,21,28.6,2,4,50.0,2,12,16.7,5,2,7,2,2,1,3,1,-14,Donte DiVincenzo,25,23,18,9,13400,03/01/2024 12:30:00 AM
852,60,Bojan,Bogdanovic,New York Knicks,13400,4,SF,18,0,7,0,4,4,100.0,0,4,0,0,3,3,1,0,0,1,0,0,Bojan Bogdanovic,8,7,5,4,13400,03/01/2024 12:30:00 AM
853,2849,Jericho,Sims,New York Knicks,13400,10,C,22,3,3,100.0,4,5,80.0,0,0,0,2,3,5,3,1,0,0,0,+6,Jericho Sims,18,15,13,8,13400,03/01/2024 12:30:00 AM
854,2832,Miles,McBride,New York Knicks,13400,14,PG,22,6,8,75.0,0,0,0,2,3,66.7,0,2,2,1,2,3,0,0,+2,Miles McBride,17,16,15,3,13400,03/01/2024 12:30:00 AM
855,84,Alec,Burks,New York Knicks,13400,5,SG,11,2,6,33.3,0,0,0,1,3,33.3,1,1,2,1,0,0,0,0,+6,Alec Burks,8,7,6,3,13400,03/01/2024 12:30:00 AM
856,204,Draymond,Green,Golden State Warriors,13400,7,PF,27,3,4,75.0,1,2,50.0,0,0,0,4,6,10,6,3,0,2,1,+19,Draymond Green,23,17,13,16,13400,03/01/2024 12:30:00 AM
857,2827,Jonathan,Kuminga,Golden State Warriors,13400,25,PF,30,12,19,63.2,1,2,50.0,0,1,0,5,3,8,2,3,2,1,2,+19,Jonathan Kuminga,35,33,27,10,13400,03/01/2024 12:30:00 AM
858,124,Stephen,Curry,Golden State Warriors,13400,31,PG,32,11,26,42.3,1,1,100.0,8,18,44.4,2,9,11,1,0,1,3,0,+20,Stephen Curry,43,42,32,12,13400,03/01/2024 12:30:00 AM
859,2836,Moses,Moody,Golden State Warriors,13400,8,SG,26,3,9,33.3,2,4,50.0,0,5,0,0,4,4,1,1,1,0,1,+23,Moses Moody,13,12,9,5,13400,03/01/2024 12:30:00 AM
860,3975,Brandin,Podziemski,Golden State Warriors,13400,2,G,32,1,6,16.7,0,1,0,0,4,0,1,2,3,4,1,1,0,0,+17,Brandin Podziemski,9,5,6,7,13400,03/01/2024 12:30:00 AM
861,468,Dario,Saric,Golden State Warriors,13400,0,PF,11,0,3,0,0,0,0,0,3,0,3,0,3,3,1,0,0,0,-3,Dario Saric,6,3,3,6,13400,03/01/2024 12:30:00 AM
862,322,Kevon,Looney,Golden State Warriors,13400,4,F,10,2,2,100.0,0,0,0,0,0,0,0,2,2,1,3,0,1,0,-5,Kevon Looney,7,6,5,3,13400,03/01/2024 12:30:00 AM
863,3973,Trayce,JacksonDavis,Golden State Warriors,13400,6,F,11,3,4,75.0,0,2,0,0,0,0,0,1,1,1,2,0,1,0,-3,Trayce JacksonDavis,8,7,7,2,13400,03/01/2024 12:30:00 AM
864,415,Chris,Paul,Golden State Warriors,13400,11,PG,26,3,8,37.5,3,4,75.0,2,4,50.0,0,4,4,6,2,3,1,0,-7,Chris Paul,21,15,17,10,13400,03/01/2024 12:30:00 AM
865,514,Klay,Thompson,Golden State Warriors,13400,16,SG,27,6,16,37.5,0,0,0,4,10,40.0,1,4,5,0,1,0,2,0,-13,Klay Thompson,21,21,16,5,13400,03/01/2024 12:30:00 AM
866,593,Gary,Payton II,Golden State Warriors,13400,0,SG,9,0,1,0,0,0,0,0,0,0,0,2,2,1,2,0,0,1,-12,Gary Payton II,3,2,1,3,13400,03/01/2024 12:30:00 AM
867,3480,Lester,Quinones,Golden State Warriors,13400,0,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lester Quinones,0,0,0,0,13400,03/01/2024 12:30:00 AM
868,3425,Julian,Champagnie,San Antonio Spurs,13401,6,F,19,1,3,33.3,3,3,100.0,1,3,33.3,0,2,2,1,1,0,0,0,+11,Julian Champagnie,9,8,7,3,13401,03/01/2024 01:30:00 AM
869,3490,Jeremy,Sochan,San Antonio Spurs,13401,21,F,32,8,14,57.1,2,2,100.0,3,6,50.0,2,8,10,0,4,0,1,0,+10,Jeremy Sochan,31,31,21,10,13401,03/01/2024 01:30:00 AM
870,4026,Victor,Wembanyama,San Antonio Spurs,13401,28,C,32,9,17,52.9,5,7,71.4,5,7,71.4,3,10,13,7,2,2,2,5,+17,Victor Wembanyama,48,41,35,20,13401,03/01/2024 01:30:00 AM
871,2606,Tre,Jones,San Antonio Spurs,13401,17,PG,33,6,9,66.7,2,2,100.0,3,5,60.0,1,5,6,8,2,1,0,0,+21,Tre Jones,31,23,25,14,13401,03/01/2024 01:30:00 AM
872,2661,Devin,Vassell,San Antonio Spurs,13401,28,SG,38,12,20,60.0,1,1,100.0,3,6,50.0,1,2,3,9,1,1,1,2,+10,Devin Vassell,40,31,37,12,13401,03/01/2024 01:30:00 AM
873,762,Zach,Collins,San Antonio Spurs,13401,13,PF,16,5,7,71.4,2,3,66.7,1,1,100.0,3,2,5,5,1,0,1,1,-3,Zach Collins,23,18,18,10,13401,03/01/2024 01:30:00 AM
874,854,Cedi,Osman,San Antonio Spurs,13401,3,SF,15,1,4,25.0,0,0,0,1,3,33.3,0,0,0,3,3,2,1,0,+1,Cedi Osman,6,3,6,3,13401,03/01/2024 01:30:00 AM
