outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
Nick Richards,Over,-105,9.5,-0.19775321263308152,DraftKings,player_rebounds,Charlotte Hornets,7.9,8.331239107943249,0.479695431472079,0.40049605078289896,Washington Wizards,1.0545872288535758,2.692582403567252,10.0,2024-03-08
Nick Richards,Under,-125,9.5,0.05830802696558991,DraftKings,player_rebounds,Charlotte Hornets,7.9,8.331239107943249,0.5203045685279164,0.5525209765262639,Washington Wizards,1.0545872288535758,2.692582403567252,9.0,2024-03-08
Tre Mann,Over,-145,4.5,-0.06306288307489623,DraftKings,player_rebounds,Charlotte Hornets,5.3,5.589312312923951,0.554283642390964,0.5214024976468987,Washington Wizards,1.0545872288535758,2.150341122275431,5.0,2024-03-08
Tre Mann,Under,114,4.5,-0.07253728841952022,DraftKings,player_rebounds,Charlotte Hornets,5.3,5.589312312923951,0.43763935670572407,0.4080411575718965,Washington Wizards,1.0545872288535758,2.150341122275431,4.0,2024-03-08
Tyus Jones,Over,-166,2.5,-0.4168875731514383,DraftKings,player_rebounds,Washington Wizards,2.4,2.713392263435799,0.5844624250982761,0.4124973894705816,Charlotte Hornets,1.1305801097649164,1.8000342932261384,3.0,2024-03-08
Tyus Jones,Under,130,2.5,0.07749540590730622,DraftKings,player_rebounds,Washington Wizards,2.4,2.713392263435799,0.4071948797174998,0.44140146545068004,Charlotte Hornets,1.1305801097649164,1.8000342932261384,2.0,2024-03-08
Vasilije Micic,Over,-160,2.5,-0.9770787608610623,DraftKings,player_rebounds,Charlotte Hornets,1.9,2.0037157348217938,0.5763373682155382,0.2915095643253637,Washington Wizards,1.0545872288535758,1.4155939566132656,3.0,2024-03-08
Vasilije Micic,Under,124,2.5,0.19580613898178278,DraftKings,player_rebounds,Charlotte Hornets,1.9,2.0037157348217938,0.41810188542421856,0.5199018615919867,Washington Wizards,1.0545872288535758,1.4155939566132656,2.0,2024-03-08
Kyle Kuzma,Over,-140,7.5,-0.17184672224187034,BetMGM,player_rebounds,Washington Wizards,7.3,8.25323480128389,0.5463197969543122,0.46620414307183705,Charlotte Hornets,1.1305801097649164,3.154981180609482,8.0,2024-03-08
Kyle Kuzma,Under,105,7.5,0.059009234687119265,BetMGM,player_rebounds,Washington Wizards,7.3,8.25323480128389,0.45685279187817046,0.4855018866484479,Charlotte Hornets,1.1305801097649164,3.154981180609482,7.0,2024-03-08
Deni Avdija,Over,-130,8.5,-0.014003643361698912,BetMGM,player_rebounds,Washington Wizards,9.6,10.853569053743197,0.5293533436327497,0.5220428418558722,Charlotte Hornets,1.1305801097649164,3.940107161543255,9.0,2024-03-08
Deni Avdija,Under,100,8.5,-0.060880283206597774,BetMGM,player_rebounds,Washington Wizards,9.6,10.853569053743197,0.4682741116751247,0.44140146545068004,Charlotte Hornets,1.1305801097649164,3.940107161543255,8.0,2024-03-08
Tyus Jones,Over,-175,2.5,-0.44482182979626395,BetMGM,player_rebounds,Washington Wizards,2.4,2.713392263435799,0.5959852330410679,0.4124973894705816,Charlotte Hornets,1.1305801097649164,1.8000342932261384,3.0,2024-03-08
Tyus Jones,Under,130,2.5,0.07749540590730622,BetMGM,player_rebounds,Washington Wizards,2.4,2.713392263435799,0.4071948797174998,0.44140146545068004,Charlotte Hornets,1.1305801097649164,1.8000342932261384,2.0,2024-03-08
Bilal Coulibaly,Over,-110,4.5,-0.15967621815624602,BetMGM,player_rebounds,Washington Wizards,4.1,4.635378450036157,0.49057287889774975,0.4230257301281086,Charlotte Hornets,1.1305801097649164,2.2085691697969927,5.0,2024-03-08
Bilal Coulibaly,Under,-120,4.5,-0.0395818349035567,BetMGM,player_rebounds,Washington Wizards,4.1,4.635378450036157,0.5108444854637724,0.4913942013147662,Charlotte Hornets,1.1305801097649164,2.2085691697969927,4.0,2024-03-08
Nick Richards,Over,-110,9.5,-0.22491314942748256,BetMGM,player_rebounds,Charlotte Hornets,7.9,8.331239107943249,0.49057287889774975,0.40049605078289896,Washington Wizards,1.0545872288535758,2.692582403567252,10.0,2024-03-08
Nick Richards,Under,-120,9.5,0.07542969920257936,BetMGM,player_rebounds,Charlotte Hornets,7.9,8.331239107943249,0.5108444854637724,0.5525209765262639,Washington Wizards,1.0545872288535758,2.692582403567252,9.0,2024-03-08
Miles Bridges,Over,-140,8.5,-0.13247858335205767,BetMGM,player_rebounds,Charlotte Hornets,8.6,9.069450168140751,0.5463197969543122,0.48241070955818316,Washington Wizards,1.0545872288535758,3.5689488819376014,9.0,2024-03-08
Miles Bridges,Under,105,8.5,0.035415984719461044,BetMGM,player_rebounds,Charlotte Hornets,8.6,9.069450168140751,0.45685279187817046,0.4736267496049058,Washington Wizards,1.0545872288535758,3.5689488819376014,8.0,2024-03-08
Brandon Miller,Over,120,5.5,-0.002144856021137378,BetMGM,player_rebounds,Charlotte Hornets,5.0,5.272936144267879,0.42570373788647703,0.42479261888013725,Washington Wizards,1.0545872288535758,2.269633135090611,6.0,2024-03-08
Brandon Miller,Under,-160,5.5,-0.15267473643107632,BetMGM,player_rebounds,Charlotte Hornets,5.0,5.272936144267879,0.5763373682155382,0.5,Washington Wizards,1.0545872288535758,2.269633135090611,5.0,2024-03-08
Jordan Poole,Over,120,3.5,0.053412209258629946,BetMGM,player_rebounds,Washington Wizards,3.5,3.9570303841772074,0.42570373788647703,0.44972451794784374,Charlotte Hornets,1.1305801097649164,1.5721406735969448,4.0,2024-03-08
Jordan Poole,Under,-160,3.5,-0.28153423977293185,BetMGM,player_rebounds,Washington Wizards,3.5,3.9570303841772074,0.5763373682155382,0.44972451794784374,Charlotte Hornets,1.1305801097649164,1.5721406735969448,3.0,2024-03-08
Tre Mann,Over,-150,4.5,-0.07772581939317064,BetMGM,player_rebounds,Charlotte Hornets,5.3,5.589312312923951,0.5619289340101496,0.5214024976468987,Washington Wizards,1.0545872288535758,2.150341122275431,5.0,2024-03-08
Tre Mann,Under,110,4.5,-0.09296657010370152,BetMGM,player_rebounds,Charlotte Hornets,5.3,5.589312312923951,0.44597534445249976,0.4080411575718965,Washington Wizards,1.0545872288535758,2.150341122275431,4.0,2024-03-08
Vasilije Micic,Over,-165,2.5,-1.0003933688900841,BetMGM,player_rebounds,Charlotte Hornets,1.9,2.0037157348217938,0.583133799444495,0.2915095643253637,Washington Wizards,1.0545872288535758,1.4155939566132656,3.0,2024-03-08
Vasilije Micic,Under,125,2.5,0.19938033391964158,BetMGM,player_rebounds,Charlotte Hornets,1.9,2.0037157348217938,0.4162436548223331,0.5199018615919867,Washington Wizards,1.0545872288535758,1.4155939566132656,2.0,2024-03-08
Nick Richards,Over,-102,9.5,-0.1808118659197423,FanDuel,player_rebounds,Charlotte Hornets,7.9,8.331239107943249,0.4729104890184428,0.40049605078289896,Washington Wizards,1.0545872288535758,2.692582403567252,10.0,2024-03-08
Nick Richards,Under,-120,9.5,0.07542969920257936,FanDuel,player_rebounds,Charlotte Hornets,7.9,8.331239107943249,0.5108444854637724,0.5525209765262639,Washington Wizards,1.0545872288535758,2.692582403567252,9.0,2024-03-08
Jordan Poole,Over,-164,2.5,-0.05727972155900666,FanDuel,player_rebounds,Washington Wizards,3.5,3.9570303841772074,0.5817951084448519,0.5502754820521563,Charlotte Hornets,1.1305801097649164,1.5721406735969448,3.0,2024-03-08
Jordan Poole,Under,134,2.5,-0.13600569650956917,FanDuel,player_rebounds,Washington Wizards,3.5,3.9570303841772074,0.4002342834830126,0.35231714481076215,Charlotte Hornets,1.1305801097649164,1.5721406735969448,2.0,2024-03-08
Tre Mann,Over,-132,4.5,-0.021981380459041275,FanDuel,player_rebounds,Charlotte Hornets,5.3,5.589312312923951,0.5328636443199696,0.5214024976468987,Washington Wizards,1.0545872288535758,2.150341122275431,5.0,2024-03-08
Tre Mann,Under,108,4.5,-0.10347586404700641,FanDuel,player_rebounds,Charlotte Hornets,5.3,5.589312312923951,0.4502635689183892,0.4080411575718965,Washington Wizards,1.0545872288535758,2.150341122275431,4.0,2024-03-08
Tyus Jones,Over,-138,2.5,-0.3164703107027183,FanDuel,player_rebounds,Washington Wizards,2.4,2.713392263435799,0.5430405664803968,0.4124973894705816,Charlotte Hornets,1.1305801097649164,1.8000342932261384,3.0,2024-03-08
Tyus Jones,Under,112,2.5,-0.0008304558552809669,FanDuel,player_rebounds,Washington Wizards,2.4,2.713392263435799,0.44176802988219316,0.44140146545068004,Charlotte Hornets,1.1305801097649164,1.8000342932261384,2.0,2024-03-08
Vasilije Micic,Over,-140,2.5,-0.874105908732882,FanDuel,player_rebounds,Charlotte Hornets,1.9,2.0037157348217938,0.5463197969543122,0.2915095643253637,Washington Wizards,1.0545872288535758,1.4155939566132656,3.0,2024-03-08
Vasilije Micic,Under,114,2.5,0.158226986597754,FanDuel,player_rebounds,Charlotte Hornets,1.9,2.0037157348217938,0.43763935670572407,0.5199018615919867,Washington Wizards,1.0545872288535758,1.4155939566132656,2.0,2024-03-08
Deni Avdija,Over,-106,8.5,0.07687046956093271,FanDuel,player_rebounds,Washington Wizards,9.6,10.853569053743197,0.4819131634714876,0.5220428418558722,Charlotte Hornets,1.1305801097649164,3.940107161543255,9.0,2024-03-08
Deni Avdija,Under,-114,8.5,-0.13028366622011345,FanDuel,player_rebounds,Washington Wizards,9.6,10.853569053743197,0.4989088666445254,0.44140146545068004,Charlotte Hornets,1.1305801097649164,3.940107161543255,8.0,2024-03-08
Kyle Kuzma,Over,-118,7.5,-0.08737546441316409,FanDuel,player_rebounds,Washington Wizards,7.3,8.25323480128389,0.50693894658408,0.46620414307183705,Charlotte Hornets,1.1305801097649164,3.154981180609482,8.0,2024-03-08
Kyle Kuzma,Under,-104,7.5,0.016572396251440386,FanDuel,player_rebounds,Washington Wizards,7.3,8.25323480128389,0.4774559570020879,0.4855018866484479,Charlotte Hornets,1.1305801097649164,3.154981180609482,7.0,2024-03-08
Miles Bridges,Over,100,9.5,-0.0675074275322378,FanDuel,player_rebounds,Charlotte Hornets,8.6,9.069450168140751,0.4682741116751247,0.4386612210817458,Washington Wizards,1.0545872288535758,3.5689488819376014,10.0,2024-03-08
Miles Bridges,Under,-122,9.5,0.005621515402246182,FanDuel,player_rebounds,Charlotte Hornets,8.6,9.069450168140751,0.5146796542735605,0.5175892904418169,Washington Wizards,1.0545872288535758,3.5689488819376014,9.0,2024-03-08
Bilal Coulibaly,Over,-118,4.5,-0.1983643321898155,FanDuel,player_rebounds,Washington Wizards,4.1,4.635378450036157,0.50693894658408,0.4230257301281086,Charlotte Hornets,1.1305801097649164,2.2085691697969927,5.0,2024-03-08
Bilal Coulibaly,Under,-104,4.5,0.028364690253538452,FanDuel,player_rebounds,Washington Wizards,4.1,4.635378450036157,0.4774559570020879,0.4913942013147662,Charlotte Hornets,1.1305801097649164,2.2085691697969927,4.0,2024-03-08
Brandon Miller,Over,-144,4.5,-0.10543396854455667,FanDuel,player_rebounds,Charlotte Hornets,5.0,5.272936144267879,0.5527169842722783,0.5,Washington Wizards,1.0545872288535758,2.269633135090611,5.0,2024-03-08
Brandon Miller,Under,118,4.5,-0.011338845525918507,FanDuel,player_rebounds,Charlotte Hornets,5.0,5.272936144267879,0.4296092767661695,0.42479261888013725,Washington Wizards,1.0545872288535758,2.269633135090611,4.0,2024-03-08
Jordan Poole,Over,118,3.5,0.044727917600452194,Caesars,player_rebounds,Washington Wizards,3.5,3.9570303841772074,0.4296092767661695,0.44972451794784374,Charlotte Hornets,1.1305801097649164,1.5721406735969448,4.0,2024-03-08
Jordan Poole,Under,-163,3.5,-0.2906706530792977,Caesars,player_rebounds,Washington Wizards,3.5,3.9570303841772074,0.5804462372855158,0.44972451794784374,Charlotte Hornets,1.1305801097649164,1.5721406735969448,3.0,2024-03-08
Nick Richards,Over,-106,9.5,-0.20329067547465846,Caesars,player_rebounds,Charlotte Hornets,7.9,8.331239107943249,0.4819131634714876,0.40049605078289896,Washington Wizards,1.0545872288535758,2.692582403567252,10.0,2024-03-08
Nick Richards,Under,-129,9.5,0.04514901249524022,Caesars,player_rebounds,Charlotte Hornets,7.9,8.331239107943249,0.5275752000531972,0.5525209765262639,Washington Wizards,1.0545872288535758,2.692582403567252,9.0,2024-03-08
Bilal Coulibaly,Over,-129,4.5,-0.2471468340552878,Caesars,player_rebounds,Washington Wizards,4.1,4.635378450036157,0.5275752000531972,0.4230257301281086,Charlotte Hornets,1.1305801097649164,2.2085691697969927,5.0,2024-03-08
Bilal Coulibaly,Under,-106,4.5,0.0192941589825669,Caesars,player_rebounds,Washington Wizards,4.1,4.635378450036157,0.4819131634714876,0.4913942013147662,Charlotte Hornets,1.1305801097649164,2.2085691697969927,4.0,2024-03-08
Vasilije Micic,Over,-174,2.5,-1.0402154001221364,Caesars,player_rebounds,Charlotte Hornets,1.9,2.0037157348217938,0.5947423024195015,0.2915095643253637,Washington Wizards,1.0545872288535758,1.4155939566132656,3.0,2024-03-08
Vasilije Micic,Under,126,2.5,0.2029228988138025,Caesars,player_rebounds,Charlotte Hornets,1.9,2.0037157348217938,0.41440186873904844,0.5199018615919867,Washington Wizards,1.0545872288535758,1.4155939566132656,2.0,2024-03-08
Tyus Jones,Over,-174,2.5,-0.4418086455839673,Caesars,player_rebounds,Washington Wizards,2.4,2.713392263435799,0.5947423024195015,0.4124973894705816,Charlotte Hornets,1.1305801097649164,1.8000342932261384,3.0,2024-03-08
Tyus Jones,Under,126,2.5,0.06116789096761256,Caesars,player_rebounds,Washington Wizards,2.4,2.713392263435799,0.41440186873904844,0.44140146545068004,Charlotte Hornets,1.1305801097649164,1.8000342932261384,2.0,2024-03-08
Deni Avdija,Over,-133,8.5,-0.02404659790143182,Caesars,player_rebounds,Washington Wizards,9.6,10.853569053743197,0.5345961961613012,0.5220428418558722,Charlotte Hornets,1.1305801097649164,3.940107161543255,9.0,2024-03-08
Deni Avdija,Under,-103,8.5,-0.07655831694856735,Caesars,player_rebounds,Washington Wizards,9.6,10.853569053743197,0.4751944187442153,0.44140146545068004,Charlotte Hornets,1.1305801097649164,3.940107161543255,8.0,2024-03-08
Kyle Kuzma,Over,-148,7.5,-0.19884779879122214,Caesars,player_rebounds,Washington Wizards,7.3,8.25323480128389,0.5589078107090198,0.46620414307183705,Charlotte Hornets,1.1305801097649164,3.154981180609482,8.0,2024-03-08
Kyle Kuzma,Under,108,7.5,0.07258121687913188,Caesars,player_rebounds,Washington Wizards,7.3,8.25323480128389,0.4502635689183892,0.4855018866484479,Charlotte Hornets,1.1305801097649164,3.154981180609482,7.0,2024-03-08
Brandon Miller,Over,120,5.5,-0.002144856021137378,Caesars,player_rebounds,Charlotte Hornets,5.0,5.272936144267879,0.42570373788647703,0.42479261888013725,Washington Wizards,1.0545872288535758,2.269633135090611,6.0,2024-03-08
Brandon Miller,Under,-166,5.5,-0.16892485019655212,Caesars,player_rebounds,Charlotte Hornets,5.0,5.272936144267879,0.5844624250982761,0.5,Washington Wizards,1.0545872288535758,2.269633135090611,5.0,2024-03-08
Tre Mann,Over,-151,4.5,-0.08058830496924822,Caesars,player_rebounds,Charlotte Hornets,5.3,5.589312312923951,0.5634214411389947,0.5214024976468987,Washington Wizards,1.0545872288535758,2.150341122275431,5.0,2024-03-08
Tre Mann,Under,110,4.5,-0.09296657010370152,Caesars,player_rebounds,Charlotte Hornets,5.3,5.589312312923951,0.44597534445249976,0.4080411575718965,Washington Wizards,1.0545872288535758,2.150341122275431,4.0,2024-03-08
Miles Bridges,Over,-145,8.5,-0.14898701751170856,Caesars,player_rebounds,Charlotte Hornets,8.6,9.069450168140751,0.554283642390964,0.48241070955818316,Washington Wizards,1.0545872288535758,3.5689488819376014,9.0,2024-03-08
Miles Bridges,Under,106,8.5,0.04009843139558008,Caesars,player_rebounds,Charlotte Hornets,8.6,9.069450168140751,0.4546350598787619,0.4736267496049058,Washington Wizards,1.0545872288535758,3.5689488819376014,8.0,2024-03-08
Brandon Ingram,Over,114,5.5,-0.029678883877280265,DraftKings,player_rebounds,New Orleans Pelicans,5.0,5.289482551195515,0.43763935670572407,0.4250250865180246,Philadelphia 76ers,1.057896510239103,2.2100779272334368,6.0,2024-03-08
Brandon Ingram,Under,-145,5.5,-0.1085672847819279,DraftKings,player_rebounds,New Orleans Pelicans,5.0,5.289482551195515,0.554283642390964,0.5,Philadelphia 76ers,1.057896510239103,2.2100779272334368,5.0,2024-03-08
Buddy Hield,Over,-120,3.5,-0.2773513127352394,DraftKings,player_rebounds,Philadelphia 76ers,3.2,3.155299266170128,0.5108444854637724,0.39992481345627795,New Orleans Pelicans,0.986031020678165,1.0994836360437468,4.0,2024-03-08
Buddy Hield,Under,-110,3.5,-0.033372845842234815,DraftKings,player_rebounds,Philadelphia 76ers,3.2,3.155299266170128,0.49057287889774975,0.4747297946443675,New Orleans Pelicans,0.986031020678165,1.0994836360437468,3.0,2024-03-08
C.J. McCollum,Over,105,4.5,,DraftKings,player_rebounds,,,,0.45685279187817046,,Philadelphia 76ers,1.057896510239103,,5.0,2024-03-08
C.J. McCollum,Under,-135,4.5,,DraftKings,player_rebounds,,,,0.538017064477803,,Philadelphia 76ers,1.057896510239103,,4.0,2024-03-08
Herbert Jones,Over,-120,3.5,-0.021688970927544737,DraftKings,player_rebounds,New Orleans Pelicans,4.0,4.231586040956412,0.5108444854637724,0.5,Philadelphia 76ers,1.057896510239103,2.384207298966355,4.0,2024-03-08
Herbert Jones,Under,-105,3.5,-0.17979277506779306,DraftKings,player_rebounds,New Orleans Pelicans,4.0,4.231586040956412,0.479695431472079,0.4065929556523304,Philadelphia 76ers,1.057896510239103,2.384207298966355,3.0,2024-03-08
Jonas Valanciunas,Over,-105,9.5,-0.026646905938903977,DraftKings,player_rebounds,New Orleans Pelicans,9.2,9.732647894199745,0.479695431472079,0.46724480315204475,Philadelphia 76ers,1.057896510239103,3.893655561707788,10.0,2024-03-08
Jonas Valanciunas,Under,-125,9.5,-0.05795417837887309,DraftKings,player_rebounds,New Orleans Pelicans,9.2,9.732647894199745,0.5203045685279164,0.491802555499323,Philadelphia 76ers,1.057896510239103,3.893655561707788,9.0,2024-03-08
Jose Alvarado,Over,114,2.5,0.010284622321396007,DraftKings,player_rebounds,New Orleans Pelicans,2.6,2.7505309266216678,0.43763935670572407,0.44218708385860933,Philadelphia 76ers,1.057896510239103,0.851729879117933,3.0,2024-03-08
Jose Alvarado,Under,-145,2.5,-0.33994939285126746,DraftKings,player_rebounds,New Orleans Pelicans,2.6,2.7505309266216678,0.554283642390964,0.4136601317543107,Philadelphia 76ers,1.057896510239103,0.851729879117933,2.0,2024-03-08
Kelly Oubre Jr,Over,120,5.5,,DraftKings,player_rebounds,,,,0.42570373788647703,,Philadelphia 76ers,1.057896510239103,,6.0,2024-03-08
Kelly Oubre Jr,Under,-150,5.5,,DraftKings,player_rebounds,,,,0.5619289340101496,,Philadelphia 76ers,1.057896510239103,,5.0,2024-03-08
Kyle Lowry,Over,-105,3.5,-0.14313185199825684,DraftKings,player_rebounds,Philadelphia 76ers,3.3333333333333335,3.2867700689272166,0.479695431472079,0.41963263523236205,New Orleans Pelicans,0.986031020678165,1.4907119849998596,4.0,2024-03-08
Kyle Lowry,Under,-125,3.5,-0.13205705709553178,DraftKings,player_rebounds,Philadelphia 76ers,3.3333333333333335,3.2867700689272166,0.5203045685279164,0.459609844986823,New Orleans Pelicans,0.986031020678165,1.4907119849998596,3.0,2024-03-08
Larry Nance Jr,Over,130,5.5,,DraftKings,player_rebounds,,,,0.4071948797174998,,Philadelphia 76ers,1.057896510239103,,6.0,2024-03-08
Larry Nance Jr,Under,-166,5.5,,DraftKings,player_rebounds,,,,0.5844624250982761,,Philadelphia 76ers,1.057896510239103,,5.0,2024-03-08
Naji Marshall,Over,-135,3.5,-0.1204945844919491,DraftKings,player_rebounds,New Orleans Pelicans,3.8,4.020006738908591,0.538017064477803,0.48016034340919983,Philadelphia 76ers,1.057896510239103,2.4819758422741858,4.0,2024-03-08
Naji Marshall,Under,105,3.5,-0.08482718534351293,DraftKings,player_rebounds,New Orleans Pelicans,3.8,4.020006738908591,0.45685279187817046,0.42112955690127457,Philadelphia 76ers,1.057896510239103,2.4819758422741858,3.0,2024-03-08
Paul Reed Jr,Over,-135,7.5,,DraftKings,player_rebounds,,,,0.538017064477803,,Philadelphia 76ers,1.057896510239103,,8.0,2024-03-08
Paul Reed Jr,Under,105,7.5,,DraftKings,player_rebounds,,,,0.45685279187817046,,Philadelphia 76ers,1.057896510239103,,7.0,2024-03-08
Tobias Harris,Over,114,6.5,0.10338533552580685,DraftKings,player_rebounds,Philadelphia 76ers,6.8,6.705010940611522,0.43763935670572407,0.4881019394907749,New Orleans Pelicans,0.986031020678165,2.7185703963664434,7.0,2024-03-08
Tobias Harris,Under,-145,6.5,-0.22489996614464366,DraftKings,player_rebounds,Philadelphia 76ers,6.8,6.705010940611522,0.554283642390964,0.4525133951432494,New Orleans Pelicans,0.986031020678165,2.7185703963664434,6.0,2024-03-08
Trey Murphy III,Over,100,4.5,0.13336426211846097,DraftKings,player_rebounds,New Orleans Pelicans,5.6,5.924220457338976,0.4682741116751247,0.5403355656896917,Philadelphia 76ers,1.057896510239103,2.2074093979142155,5.0,2024-03-08
Trey Murphy III,Under,-130,4.5,-0.34507187591899097,DraftKings,player_rebounds,New Orleans Pelicans,5.6,5.924220457338976,0.5293533436327497,0.3935502281400989,Philadelphia 76ers,1.057896510239103,2.2074093979142155,4.0,2024-03-08
Zion Williamson,Over,-140,5.5,-0.10678744597910662,DraftKings,player_rebounds,New Orleans Pelicans,5.9,6.2415894104107075,0.5463197969543122,0.4936085957055799,Philadelphia 76ers,1.057896510239103,2.4271611217863374,6.0,2024-03-08
Zion Williamson,Under,110,5.5,-0.007458590569733057,DraftKings,player_rebounds,New Orleans Pelicans,5.9,6.2415894104107075,0.44597534445249976,0.44267362314146724,Philadelphia 76ers,1.057896510239103,2.4271611217863374,5.0,2024-03-08
C.J. McCollum,Over,116,4.5,,FanDuel,player_rebounds,,,,0.4335871404399303,,Philadelphia 76ers,1.057896510239103,,5.0,2024-03-08
C.J. McCollum,Under,-142,4.5,,FanDuel,player_rebounds,,,,0.5495448252716341,,Philadelphia 76ers,1.057896510239103,,4.0,2024-03-08
Kyle Lowry,Over,102,3.5,-0.1048657692580983,FanDuel,player_rebounds,Philadelphia 76ers,3.3333333333333335,3.2867700689272166,0.46363773433180666,0.41963263523236205,New Orleans Pelicans,0.986031020678165,1.4907119849998596,4.0,2024-03-08
Kyle Lowry,Under,-124,3.5,-0.1280139961773335,FanDuel,player_rebounds,Philadelphia 76ers,3.3333333333333335,3.2867700689272166,0.518446337926031,0.459609844986823,New Orleans Pelicans,0.986031020678165,1.4907119849998596,3.0,2024-03-08
Zion Williamson,Over,-122,5.5,-0.04268778694556766,FanDuel,player_rebounds,New Orleans Pelicans,5.9,6.2415894104107075,0.5146796542735605,0.4936085957055799,Philadelphia 76ers,1.057896510239103,2.4271611217863374,6.0,2024-03-08
Zion Williamson,Under,100,5.5,-0.05783152009821967,FanDuel,player_rebounds,New Orleans Pelicans,5.9,6.2415894104107075,0.4682741116751247,0.44267362314146724,Philadelphia 76ers,1.057896510239103,2.4271611217863374,5.0,2024-03-08
Brandon Ingram,Over,116,5.5,-0.020144820137675743,FanDuel,player_rebounds,New Orleans Pelicans,5.0,5.289482551195515,0.4335871404399303,0.4250250865180246,Philadelphia 76ers,1.057896510239103,2.2100779272334368,6.0,2024-03-08
Brandon Ingram,Under,-142,5.5,-0.09908965054326813,FanDuel,player_rebounds,New Orleans Pelicans,5.0,5.289482551195515,0.5495448252716341,0.5,Philadelphia 76ers,1.057896510239103,2.2100779272334368,5.0,2024-03-08
Kelly Oubre Jr,Over,-142,4.5,,FanDuel,player_rebounds,,,,0.5495448252716341,,Philadelphia 76ers,1.057896510239103,,5.0,2024-03-08
Kelly Oubre Jr,Under,116,4.5,,FanDuel,player_rebounds,,,,0.4335871404399303,,Philadelphia 76ers,1.057896510239103,,4.0,2024-03-08
Paul Reed Jr,Over,-122,7.5,,FanDuel,player_rebounds,,,,0.5146796542735605,,Philadelphia 76ers,1.057896510239103,,8.0,2024-03-08
Paul Reed Jr,Under,100,7.5,,FanDuel,player_rebounds,,,,0.4682741116751247,,Philadelphia 76ers,1.057896510239103,,7.0,2024-03-08
Buddy Hield,Over,-106,3.5,-0.2050094099104283,FanDuel,player_rebounds,Philadelphia 76ers,3.2,3.155299266170128,0.4819131634714876,0.39992481345627795,New Orleans Pelicans,0.986031020678165,1.0994836360437468,4.0,2024-03-08
Buddy Hield,Under,-114,3.5,-0.05093228247506789,FanDuel,player_rebounds,Philadelphia 76ers,3.2,3.155299266170128,0.4989088666445254,0.4747297946443675,New Orleans Pelicans,0.986031020678165,1.0994836360437468,3.0,2024-03-08
Herbert Jones,Over,-112,3.5,0.010439613063887299,FanDuel,player_rebounds,New Orleans Pelicans,4.0,4.231586040956412,0.49478019346805635,0.5,Philadelphia 76ers,1.057896510239103,2.384207298966355,4.0,2024-03-08
Herbert Jones,Under,-108,3.5,-0.19599871978026293,FanDuel,player_rebounds,New Orleans Pelicans,4.0,4.231586040956412,0.48628465443186036,0.4065929556523304,Philadelphia 76ers,1.057896510239103,2.384207298966355,3.0,2024-03-08
Tobias Harris,Over,-142,5.5,-0.003759398671355607,FanDuel,player_rebounds,Philadelphia 76ers,6.8,6.705010940611522,0.5495448252716341,0.5474866048567506,New Orleans Pelicans,0.986031020678165,2.7185703963664434,6.0,2024-03-08
Tobias Harris,Under,116,5.5,-0.09998865381708688,FanDuel,player_rebounds,Philadelphia 76ers,6.8,6.705010940611522,0.4335871404399303,0.39417419346584454,New Orleans Pelicans,0.986031020678165,2.7185703963664434,5.0,2024-03-08
Jonas Valanciunas,Over,100,9.5,-0.0022029319879776823,FanDuel,player_rebounds,New Orleans Pelicans,9.2,9.732647894199745,0.4682741116751247,0.46724480315204475,Philadelphia 76ers,1.057896510239103,3.893655561707788,10.0,2024-03-08
Jonas Valanciunas,Under,-122,9.5,-0.046516835909912305,FanDuel,player_rebounds,New Orleans Pelicans,9.2,9.732647894199745,0.5146796542735605,0.491802555499323,Philadelphia 76ers,1.057896510239103,3.893655561707788,9.0,2024-03-08
Trey Murphy III,Over,122,4.5,0.21924708298960446,FanDuel,player_rebounds,New Orleans Pelicans,5.6,5.924220457338976,0.42186856907668896,0.5403355656896917,Philadelphia 76ers,1.057896510239103,2.2074093979142155,5.0,2024-03-08
Trey Murphy III,Under,-150,4.5,-0.4278455298216981,FanDuel,player_rebounds,New Orleans Pelicans,5.6,5.924220457338976,0.5619289340101496,0.3935502281400989,Philadelphia 76ers,1.057896510239103,2.2074093979142155,4.0,2024-03-08
Buddy Hield,Over,-120,3.5,-0.2773513127352394,BetMGM,player_rebounds,Philadelphia 76ers,3.2,3.155299266170128,0.5108444854637724,0.39992481345627795,New Orleans Pelicans,0.986031020678165,1.0994836360437468,4.0,2024-03-08
Buddy Hield,Under,-110,3.5,-0.033372845842234815,BetMGM,player_rebounds,Philadelphia 76ers,3.2,3.155299266170128,0.49057287889774975,0.4747297946443675,New Orleans Pelicans,0.986031020678165,1.0994836360437468,3.0,2024-03-08
Tobias Harris,Over,115,6.5,0.10755563629080316,BetMGM,player_rebounds,Philadelphia 76ers,6.8,6.705010940611522,0.4356038248140695,0.4881019394907749,New Orleans Pelicans,0.986031020678165,2.7185703963664434,7.0,2024-03-08
