,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date,Unnamed: 0,points_avg,totReb_avg,assists_avg,tpm_avg,Points_Rebounds_Assist_avg,Points_Rebounds_avg,Points_Assist_avg,Rebounds_Assist_avg,points_deviation,totReb_deviation,assists_deviation,tpm_deviation,Points_Rebounds_Assist_deviation,Points_Rebounds_deviation,Points_Assist_deviation,Rebounds_Assist_deviation
3223,1879,Cody,Martin,Charlotte Hornets,13299,5,SF,28,2,7,28.6,0,0,0.0,1,3,33.3,0,7,7,2,0,0,4,0,5,Cody Martin,14,12,7,9,13299,2024-02-10,2906.0,8.333333333333334,4.666666666666667,4.933333333333334,1.0666666666666667,17.933333333333334,13.0,13.266666666666667,9.6,11.111111111111114,5.444444444444443,8.604444444444447,0.004444444444444443,15.471111111111114,1.0,39.27111111111112,0.3599999999999996
3000,1879,Cody,Martin,Charlotte Hornets,13309,11,SF,30,5,8,62.5,0,0,0.0,1,2,50.0,0,5,5,2,2,1,3,1,-4,Cody Martin,18,16,13,7,13309,2024-02-12,2683.0,8.333333333333334,4.666666666666667,4.933333333333334,1.0666666666666667,17.933333333333334,13.0,13.266666666666667,9.6,7.111111111111108,0.11111111111111091,8.604444444444447,0.004444444444444443,0.004444444444444413,9.0,0.07111111111111156,6.759999999999998
2575,1879,Cody,Martin,Charlotte Hornets,13325,6,SF,30,3,6,50.0,0,0,0.0,0,1,0.0,2,5,7,4,0,1,1,0,33,Cody Martin,17,13,10,11,13325,2024-02-14,2258.0,8.333333333333334,4.666666666666667,4.933333333333334,1.0666666666666667,17.933333333333334,13.0,13.266666666666667,9.6,5.444444444444447,5.444444444444443,0.8711111111111115,1.1377777777777778,0.8711111111111115,0.0,10.671111111111117,1.960000000000001
2456,1879,Cody,Martin,Charlotte Hornets,13349,5,SF,31,2,7,28.6,0,0,0.0,1,3,33.3,0,5,5,2,3,3,3,1,0,Cody Martin,12,10,7,7,13349,2024-02-22,2139.0,8.333333333333334,4.666666666666667,4.933333333333334,1.0666666666666667,17.933333333333334,13.0,13.266666666666667,9.6,11.111111111111114,0.11111111111111091,8.604444444444447,0.004444444444444443,35.20444444444445,9.0,39.27111111111112,6.759999999999998
2176,1879,Cody,Martin,Charlotte Hornets,13359,7,SF,28,3,9,33.3,0,0,0.0,1,5,20.0,0,3,3,3,1,4,1,0,-13,Cody Martin,13,10,10,6,13359,2024-02-23,1859.0,8.333333333333334,4.666666666666667,4.933333333333334,1.0666666666666667,17.933333333333334,13.0,13.266666666666667,9.6,1.7777777777777795,2.7777777777777786,3.7377777777777785,0.004444444444444443,24.33777777777778,9.0,10.671111111111117,12.959999999999997
1835,1879,Cody,Martin,Charlotte Hornets,13374,11,SF,31,4,8,50.0,2,2,100.0,1,3,33.3,1,5,6,10,0,2,2,1,10,Cody Martin,27,17,21,16,13374,2024-02-25,1518.0,8.333333333333334,4.666666666666667,4.933333333333334,1.0666666666666667,17.933333333333334,13.0,13.266666666666667,9.6,7.111111111111108,1.777777777777777,25.67111111111111,0.004444444444444443,82.20444444444443,16.0,59.80444444444443,40.96000000000001
1573,1879,Cody,Martin,Charlotte Hornets,13388,2,SF,22,1,7,14.3,0,0,0.0,0,3,0.0,0,6,6,7,2,0,1,0,-23,Cody Martin,15,8,9,13,13388,2024-02-27,1256.0,8.333333333333334,4.666666666666667,4.933333333333334,1.0666666666666667,17.933333333333334,13.0,13.266666666666667,9.6,40.11111111111112,1.777777777777777,4.27111111111111,1.1377777777777778,8.604444444444447,25.0,18.20444444444445,11.560000000000002
1104,1879,Cody,Martin,Charlotte Hornets,13397,5,SF,29,2,6,33.3,0,0,0.0,1,3,33.3,1,1,2,5,3,0,1,2,-2,Cody Martin,12,7,10,7,13397,2024-02-29,787.0,8.333333333333334,4.666666666666667,4.933333333333334,1.0666666666666667,17.933333333333334,13.0,13.266666666666667,9.6,11.111111111111114,7.1111111111111125,0.004444444444444413,0.004444444444444443,35.20444444444445,36.0,10.671111111111117,6.759999999999998
884,1879,Cody,Martin,Charlotte Hornets,13406,12,SF,32,4,9,44.4,3,3,100.0,1,4,25.0,1,3,4,2,2,0,1,2,2,Cody Martin,18,16,14,6,13406,2024-03-01,567.0,8.333333333333334,4.666666666666667,4.933333333333334,1.0666666666666667,17.933333333333334,13.0,13.266666666666667,9.6,13.44444444444444,0.44444444444444486,8.604444444444447,0.004444444444444443,0.004444444444444413,9.0,0.5377777777777766,12.959999999999997
5148,1880,Jalen,McDaniels,Toronto Raptors,13220,8,PF,14,3,6,50.0,0,0,0.0,2,3,66.7,1,2,3,2,1,1,1,0,6,Jalen McDaniels,13,11,10,5,13220,2024-01-30,4831.0,2.3333333333333335,3.2222222222222223,1.0,0.3333333333333333,6.555555555555555,5.555555555555555,3.3333333333333335,4.222222222222222,32.11111111111111,0.04938271604938276,1.0,2.777777777777778,41.53086419753087,29.641975308641978,44.444444444444436,0.6049382716049381
4641,1880,Jalen,McDaniels,Toronto Raptors,13240,3,PF,14,1,3,33.3,0,0,0.0,1,2,50.0,0,1,1,0,1,0,4,0,-13,Jalen McDaniels,4,4,3,1,13240,2024-02-02,4324.0,2.3333333333333335,3.2222222222222223,1.0,0.3333333333333333,6.555555555555555,5.555555555555555,3.3333333333333335,4.222222222222222,0.44444444444444425,4.938271604938272,1.0,0.44444444444444453,6.530864197530863,2.4197530864197523,0.11111111111111122,10.382716049382717
4232,1880,Jalen,McDaniels,Toronto Raptors,13266,2,PF,12,1,5,20.0,0,0,0.0,0,2,0.0,1,2,3,0,3,0,4,0,-4,Jalen McDaniels,5,5,2,3,13266,2024-02-05,3915.0,2.3333333333333335,3.2222222222222223,1.0,0.3333333333333333,6.555555555555555,5.555555555555555,3.3333333333333335,4.222222222222222,0.11111111111111122,0.04938271604938276,1.0,0.1111111111111111,2.4197530864197523,0.30864197530864174,1.7777777777777781,1.4938271604938274
3061,1880,Jalen,McDaniels,Toronto Raptors,13312,0,PF,6,0,1,0.0,0,0,0.0,0,1,0.0,0,1,1,1,0,0,0,0,4,Jalen McDaniels,2,1,1,2,13312,2024-02-12,2744.0,2.3333333333333335,3.2222222222222223,1.0,0.3333333333333333,6.555555555555555,5.555555555555555,3.3333333333333335,4.222222222222222,5.4444444444444455,4.938271604938272,0.0,0.1111111111111111,20.753086419753085,20.753086419753085,5.4444444444444455,4.938271604938272
149,1880,Jalen,McDaniels,Toronto Raptors,13471,4,PF,25,2,3,66.7,0,0,0,0,0,0,1,9,10,3,3,2,1,1,-7,Jalen McDaniels,17,14,7,13,13471,2024-03-09,,2.3333333333333335,3.2222222222222223,1.0,0.3333333333333333,6.555555555555555,5.555555555555555,3.3333333333333335,4.222222222222222,2.7777777777777772,45.93827160493827,4.0,0.1111111111111111,109.08641975308642,71.30864197530865,13.444444444444443,77.0493827160494
5378,1883,Chuma,Okeke,Orlando Magic,13214,0,PF,9,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0,0,2,0,0,0,5,Chuma Okeke,0,0,0,0,13214,2024-01-29,5061.0,0.75,0.3333333333333333,0.08333333333333333,0.08333333333333333,1.1666666666666667,1.0833333333333333,0.8333333333333334,0.4166666666666667,0.5625,0.1111111111111111,0.006944444444444444,0.006944444444444444,1.3611111111111114,1.173611111111111,0.6944444444444445,0.17361111111111113
2602,1883,Chuma,Okeke,Orlando Magic,13326,0,PF,5,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-5,Chuma Okeke,1,1,0,1,13326,2024-02-14,2285.0,0.75,0.3333333333333333,0.08333333333333333,0.08333333333333333,1.1666666666666667,1.0833333333333333,0.8333333333333334,0.4166666666666667,0.5625,0.44444444444444453,0.006944444444444444,0.006944444444444444,0.027777777777777804,0.006944444444444432,0.6944444444444445,0.3402777777777777
1413,1883,Chuma,Okeke,Orlando Magic,13381,0,PF,5,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0,1,0,1,0,0,-3,Chuma Okeke,1,0,1,1,13381,2024-02-27,1096.0,0.75,0.3333333333333333,0.08333333333333333,0.08333333333333333,1.1666666666666667,1.0833333333333333,0.8333333333333334,0.4166666666666667,0.5625,0.1111111111111111,0.8402777777777777,0.006944444444444444,0.027777777777777804,1.173611111111111,0.027777777777777766,0.3402777777777777
2444,1887,Jordan,Poole,Washington Wizards,13348,18,SG,30,4,17,23.5,7,9,77.8,3,9,33.3,0,1,1,1,3,2,2,0,-9,Jordan Poole,20,19,19,2,13348,2024-02-22,2127.0,16.85,3.55,5.0,2.65,25.4,20.4,21.85,8.55,1.3224999999999967,6.5024999999999995,16.0,0.12250000000000007,29.159999999999986,1.959999999999996,8.122500000000008,42.90250000000001
2139,1887,Jordan,Poole,Washington Wizards,13357,21,SG,23,7,19,36.8,5,5,100.0,2,8,25.0,0,3,3,3,4,0,3,0,-21,Jordan Poole,27,24,24,6,13357,2024-02-23,1822.0,16.85,3.55,5.0,2.65,25.4,20.4,21.85,8.55,17.22249999999999,0.3024999999999998,4.0,0.4224999999999999,2.5600000000000045,12.96000000000001,4.622499999999994,6.502500000000004
2007,1887,Jordan,Poole,Washington Wizards,13368,31,SG,38,11,21,52.4,3,3,100.0,6,13,46.2,0,5,5,5,6,1,2,0,-3,Jordan Poole,41,36,36,10,13368,2024-02-25,1690.0,16.85,3.55,5.0,2.65,25.4,20.4,21.85,8.55,200.22249999999997,2.1025000000000005,0.0,11.2225,243.36000000000004,243.36000000000004,200.22249999999997,2.102499999999998
1439,1887,Jordan,Poole,Washington Wizards,13382,12,SG,29,5,17,29.4,0,0,0.0,2,8,25.0,1,2,3,5,3,2,6,0,8,Jordan Poole,20,15,17,8,13382,2024-02-27,1122.0,16.85,3.55,5.0,2.65,25.4,20.4,21.85,8.55,23.522500000000015,0.3024999999999998,0.0,0.4224999999999999,29.159999999999986,29.159999999999986,23.522500000000015,0.30250000000000077
1265,1887,Jordan,Poole,Washington Wizards,13404,34,SG,38,13,26,50.0,3,4,75.0,5,12,41.7,0,3,3,7,4,1,3,1,-12,Jordan Poole,44,37,41,10,13404,2024-02-29,948.0,16.85,3.55,5.0,2.65,25.4,20.4,21.85,8.55,294.12249999999995,0.3024999999999998,4.0,5.522500000000001,345.96000000000004,275.56000000000006,366.72249999999997,2.102499999999998
1059,1887,Jordan,Poole,Washington Wizards,13413,16,SG,21,7,15,46.7,1,1,100.0,1,4,25.0,0,4,4,4,4,0,1,0,-17,Jordan Poole,24,20,20,8,13413,2024-03-01,742.0,16.85,3.55,5.0,2.65,25.4,20.4,21.85,8.55,0.7225000000000024,0.20250000000000015,1.0,2.7224999999999997,1.959999999999996,0.15999999999999887,3.422500000000005,0.30250000000000077
577,1887,Jordan,Poole,Washington Wizards,13430,32,SG,29,11,18,61.1,4,4,100.0,6,10,60.0,0,1,1,2,2,2,3,1,-17,Jordan Poole,35,33,34,3,13430,2024-03-04,260.0,16.85,3.55,5.0,2.65,25.4,20.4,21.85,8.55,229.52249999999995,6.5024999999999995,9.0,11.2225,92.16000000000003,158.76000000000005,147.62249999999997,30.80250000000001
5669,1887,Jordan,Poole,Washington Wizards,13442,26,SG,32,9,19,47.4,4,4,100.0,4,12,33.3,1,3,4,5,4,0,3,0,4,Jordan Poole,35,30,31,9,13442,2024-03-06,8.0,16.85,3.55,5.0,2.65,25.4,20.4,21.85,8.55,83.72249999999997,0.20250000000000015,0.0,1.8225000000000002,92.16000000000003,92.16000000000003,83.72249999999997,0.20249999999999935
6156,1887,Jordan,Poole,Washington Wizards,13458,15,SG,34,6,17,35.3,1,2,50.0,2,10,20.0,1,4,5,7,2,2,4,3,8,Jordan Poole,27,20,22,12,13458,2024-03-08,27.0,16.85,3.55,5.0,2.65,25.4,20.4,21.85,8.55,3.422500000000005,2.1025000000000005,4.0,0.4224999999999999,2.5600000000000045,0.15999999999999887,0.022499999999999572,11.902499999999995
210,1887,Jordan,Poole,Washington Wizards,13474,6,SG,23,2,6,33.3,0,0,0,2,5,40.0,0,4,4,6,5,1,4,0,-21,Jordan Poole,16,10,12,10,13474,2024-03-10,,16.85,3.55,5.0,2.65,25.4,20.4,21.85,8.55,117.72250000000003,0.20250000000000015,1.0,0.4224999999999999,88.35999999999997,108.15999999999997,97.02250000000002,2.102499999999998
1385,1889,Cam,Reddish,Los Angeles Lakers,13396,5,SF,20,2,4,50.0,0,0,0.0,1,2,50.0,1,2,3,0,2,1,0,0,5,Cam Reddish,8,8,5,3,13396,2024-02-28,1068.0,3.3333333333333335,1.1666666666666667,0.0,0.6666666666666666,4.5,4.5,3.3333333333333335,1.1666666666666667,2.7777777777777772,3.3611111111111107,0.0,0.11111111111111113,12.25,12.25,2.7777777777777772,3.3611111111111107
714,1889,Cam,Reddish,Los Angeles Lakers,13417,3,SF,19,1,3,33.3,0,0,0.0,1,2,50.0,2,0,2,0,1,1,1,0,-8,Cam Reddish,5,5,3,2,13417,2024-03-02,397.0,3.3333333333333335,1.1666666666666667,0.0,0.6666666666666666,4.5,4.5,3.3333333333333335,1.1666666666666667,0.11111111111111122,0.6944444444444443,0.0,0.11111111111111113,0.25,0.25,0.11111111111111122,0.6944444444444443
606,1889,Cam,Reddish,Los Angeles Lakers,13432,0,SF,13,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,1,0,0,0,11,Cam Reddish,2,2,0,2,13432,2024-03-04,289.0,3.3333333333333335,1.1666666666666667,0.0,0.6666666666666666,4.5,4.5,3.3333333333333335,1.1666666666666667,11.111111111111112,0.6944444444444443,0.0,0.4444444444444444,6.25,6.25,11.111111111111112,0.6944444444444443
6256,1889,Cam,Reddish,Los Angeles Lakers,13463,6,SF,15,2,4,50.0,1,2,50.0,1,3,33.3,0,0,0,0,0,0,0,1,0,Cam Reddish,6,6,6,0,13463,2024-03-08,127.0,3.3333333333333335,1.1666666666666667,0.0,0.6666666666666666,4.5,4.5,3.3333333333333335,1.1666666666666667,7.111111111111111,1.3611111111111114,0.0,0.11111111111111113,2.25,2.25,7.111111111111111,1.3611111111111114
5254,1891,Luka,Samanic,Utah Jazz,13208,5,F,8,1,1,100.0,3,4,75.0,0,0,0.0,0,1,1,0,1,0,0,1,-11,Luka Samanic,6,6,5,1,13208,2024-01-29,4937.0,4.0,2.076923076923077,0.46153846153846156,0.38461538461538464,6.538461538461538,6.076923076923077,4.461538461538462,2.5384615384615383,1.0,1.1597633136094678,0.21301775147928997,0.14792899408284024,0.28994082840236673,0.005917159763313568,0.28994082840236673,2.3668639053254434
4071,1891,Luka,Samanic,Utah Jazz,13272,3,F,6,0,3,0.0,3,4,75.0,0,2,0.0,1,1,2,0,1,0,2,0,-4,Luka Samanic,5,5,3,2,13272,2024-02-06,3754.0,4.0,2.076923076923077,0.46153846153846156,0.38461538461538464,6.538461538461538,6.076923076923077,4.461538461538462,2.5384615384615383,1.0,0.005917159763313635,0.21301775147928997,0.14792899408284024,2.3668639053254434,1.159763313609467,2.1360946745562135,0.28994082840236673
1138,1891,Luka,Samanic,Utah Jazz,13398,8,F,12,3,6,50.0,1,1,100.0,1,3,33.3,0,4,4,0,2,0,0,0,-8,Luka Samanic,12,12,8,4,13398,2024-02-29,821.0,4.0,2.076923076923077,0.46153846153846156,0.38461538461538464,6.538461538461538,6.076923076923077,4.461538461538462,2.5384615384615383,16.0,3.698224852071005,0.21301775147928997,0.37869822485207105,29.828402366863905,35.082840236686394,12.520710059171597,2.1360946745562135
1098,1891,Luka,Samanic,Utah Jazz,13415,0,F,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-4,Luka Samanic,0,0,0,0,13415,2024-03-02,781.0,4.0,2.076923076923077,0.46153846153846156,0.38461538461538464,6.538461538461538,6.076923076923077,4.461538461538462,2.5384615384615383,16.0,4.313609467455622,0.21301775147928997,0.14792899408284024,42.751479289940825,36.928994082840234,19.90532544378698,6.44378698224852
558,1891,Luka,Samanic,Utah Jazz,13430,5,F,23,2,9,22.2,0,0,0.0,1,5,20.0,0,2,2,2,0,1,0,2,-11,Luka Samanic,9,7,7,4,13430,2024-03-04,241.0,4.0,2.076923076923077,0.46153846153846156,0.38461538461538464,6.538461538461538,6.076923076923077,4.461538461538462,2.5384615384615383,1.0,0.005917159763313635,2.3668639053254434,0.37869822485207105,6.059171597633137,0.8520710059171602,6.44378698224852,2.1360946745562135
5740,1891,Luka,Samanic,Utah Jazz,13446,7,F,19,3,9,33.3,0,0,0.0,1,4,25.0,2,1,3,1,2,0,2,0,-2,Luka Samanic,11,10,8,4,13446,2024-03-06,79.0,4.0,2.076923076923077,0.46153846153846156,0.38461538461538464,6.538461538461538,6.076923076923077,4.461538461538462,2.5384615384615383,9.0,0.8520710059171595,0.28994082840236685,0.37869822485207105,19.90532544378698,15.3905325443787,12.520710059171597,2.1360946745562135
128,1891,Luka,Samanic,Utah Jazz,13470,7,F,15,2,6,33.3,3,3,100.0,0,3,0,1,4,5,1,3,0,1,1,-4,Luka Samanic,13,12,8,6,13470,2024-03-09,,4.0,2.076923076923077,0.46153846153846156,0.38461538461538464,6.538461538461538,6.076923076923077,4.461538461538462,2.5384615384615383,9.0,8.54437869822485,0.28994082840236685,0.14792899408284024,41.75147928994083,35.082840236686394,12.520710059171597,11.98224852071006
2953,1896,Matisse,Thybulle,Portland Trail Blazers,13323,0,SG,19,0,5,0.0,0,0,0.0,0,3,0.0,1,1,2,1,2,1,1,0,-3,Matisse Thybulle,3,2,1,3,13323,2024-02-13,2636.0,6.4,2.65,1.8,1.2,10.85,9.05,8.2,4.45,40.96000000000001,0.4224999999999999,0.6400000000000001,1.44,61.622499999999995,49.70250000000001,51.83999999999999,2.1025000000000005
2538,1896,Matisse,Thybulle,Portland Trail Blazers,13339,0,SG,11,0,4,0.0,0,0,0.0,0,2,0.0,0,0,0,0,2,1,0,0,-25,Matisse Thybulle,0,0,0,0,13339,2024-02-15,2221.0,6.4,2.65,1.8,1.2,10.85,9.05,8.2,4.45,40.96000000000001,7.0225,3.24,1.44,117.7225,81.90250000000002,67.24,19.802500000000002
2193,1896,Matisse,Thybulle,Portland Trail Blazers,13360,3,SG,20,1,5,20.0,0,0,0.0,1,2,50.0,0,2,2,2,1,4,0,0,-11,Matisse Thybulle,7,5,5,4,13360,2024-02-23,1876.0,6.4,2.65,1.8,1.2,10.85,9.05,8.2,4.45,11.560000000000002,0.4224999999999999,0.03999999999999998,0.03999999999999998,14.822499999999998,16.402500000000007,10.239999999999995,0.20250000000000015
1830,1896,Matisse,Thybulle,Portland Trail Blazers,13374,0,SG,31,0,3,0.0,0,0,0.0,0,2,0.0,0,4,4,0,1,6,0,2,-13,Matisse Thybulle,4,4,0,4,13374,2024-02-25,1513.0,6.4,2.65,1.8,1.2,10.85,9.05,8.2,4.45,40.96000000000001,1.8225000000000002,3.24,1.44,46.92249999999999,25.50250000000001,67.24,0.20250000000000015
1615,1896,Matisse,Thybulle,Portland Trail Blazers,13390,8,SG,30,3,6,50.0,1,2,50.0,1,3,33.3,1,0,1,3,2,2,0,1,-13,Matisse Thybulle,12,9,11,4,13390,2024-02-27,1298.0,6.4,2.65,1.8,1.2,10.85,9.05,8.2,4.45,2.5599999999999987,2.7224999999999997,1.44,0.03999999999999998,1.322500000000001,0.002500000000000071,7.840000000000004,0.20250000000000015
962,1896,Matisse,Thybulle,Portland Trail Blazers,13409,13,SG,26,5,10,50.0,2,2,100.0,1,4,25.0,1,2,3,2,2,3,4,0,20,Matisse Thybulle,18,16,15,5,13409,2024-03-01,645.0,6.4,2.65,1.8,1.2,10.85,9.05,8.2,4.45,43.559999999999995,0.12250000000000007,0.03999999999999998,0.03999999999999998,51.1225,48.30249999999999,46.24000000000001,0.3024999999999998
703,1896,Matisse,Thybulle,Portland Trail Blazers,13416,2,SG,19,1,5,20.0,0,0,0.0,0,3,0.0,0,4,4,1,2,2,2,0,-4,Matisse Thybulle,7,6,3,5,13416,2024-03-02,386.0,6.4,2.65,1.8,1.2,10.85,9.05,8.2,4.45,19.360000000000003,1.8225000000000002,0.6400000000000001,1.44,14.822499999999998,9.302500000000004,27.039999999999992,0.3024999999999998
5791,1896,Matisse,Thybulle,Portland Trail Blazers,13448,16,SG,26,5,6,83.3,3,3,100.0,3,4,75.0,0,6,6,3,2,3,1,0,8,Matisse Thybulle,25,22,19,9,13448,2024-03-06,130.0,6.4,2.65,1.8,1.2,10.85,9.05,8.2,4.45,92.16,11.2225,1.44,3.24,200.2225,167.7025,116.64000000000001,20.702499999999997
6275,1896,Matisse,Thybulle,Portland Trail Blazers,13464,5,SG,19,2,5,40.0,0,2,0.0,1,2,50.0,3,0,3,0,2,0,1,1,-22,Matisse Thybulle,8,8,5,3,13464,2024-03-08,146.0,6.4,2.65,1.8,1.2,10.85,9.05,8.2,4.45,1.960000000000001,0.12250000000000007,3.24,0.03999999999999998,8.122499999999999,1.1025000000000016,10.239999999999995,2.1025000000000005
140,1896,Matisse,Thybulle,Portland Trail Blazers,13471,13,SG,32,5,9,55.6,0,0,0,3,5,60.0,2,2,4,4,3,4,1,1,-7,Matisse Thybulle,21,17,17,8,13471,2024-03-09,,6.4,2.65,1.8,1.2,10.85,9.05,8.2,4.45,43.559999999999995,1.8225000000000002,4.840000000000001,3.24,103.02250000000001,63.202499999999986,77.44000000000001,12.6025
2741,1897,P.J.,Washington,Dallas Mavericks,13333,3,PF,28,1,6,16.7,0,2,0.0,1,3,33.3,1,5,6,2,2,0,1,1,19,P.J. Washington,11,9,5,8,13333,2024-02-14,2424.0,13.857142857142858,5.428571428571429,1.5714285714285714,1.7142857142857142,20.857142857142858,19.285714285714285,15.428571428571429,7.0,117.87755102040818,0.32653061224489766,0.18367346938775514,0.510204081632653,97.16326530612245,105.79591836734691,108.75510204081633,1.0
2324,1897,P.J.,Washington,Dallas Mavericks,13344,12,PF,31,4,10,40.0,2,2,100.0,2,6,33.3,2,4,6,1,3,1,1,1,11,P.J. Washington,19,18,13,7,13344,2024-02-22,2007.0,13.857142857142858,5.428571428571429,1.5714285714285714,1.7142857142857142,20.857142857142858,19.285714285714285,15.428571428571429,7.0,3.4489795918367365,0.32653061224489766,0.32653061224489793,0.08163265306122454,3.4489795918367365,1.6530612244897933,5.89795918367347,0.0
1988,1897,P.J.,Washington,Dallas Mavericks,13367,2,PF,31,1,6,16.7,0,0,0.0,0,3,0.0,0,6,6,1,3,2,4,0,-17,P.J. Washington,9,8,3,7,13367,2024-02-25,1671.0,13.857142857142858,5.428571428571429,1.5714285714285714,1.7142857142857142,20.857142857142858,19.285714285714285,15.428571428571429,7.0,140.59183673469389,0.32653061224489766,0.32653061224489793,2.9387755102040813,140.59183673469389,127.36734693877548,154.46938775510205,0.0
1398,1897,P.J.,Washington,Dallas Mavericks,13380,11,PF,35,5,8,62.5,0,1,0.0,1,3,33.3,0,2,2,2,2,3,0,1,17,P.J. Washington,15,13,13,4,13380,2024-02-27,1081.0,13.857142857142858,5.428571428571429,1.5714285714285714,1.7142857142857142,20.857142857142858,19.285714285714285,15.428571428571429,7.0,8.163265306122453,11.755102040816329,0.18367346938775514,0.510204081632653,34.3061224489796,39.510204081632644,5.89795918367347,9.0
1295,1897,P.J.,Washington,Dallas Mavericks,13392,23,PF,31,9,16,56.3,0,0,0.0,5,10,50.0,2,4,6,0,1,0,2,3,-2,P.J. Washington,29,29,23,6,13392,2024-02-28,978.0,13.857142857142858,5.428571428571429,1.5714285714285714,1.7142857142857142,20.857142857142858,19.285714285714285,15.428571428571429,7.0,83.59183673469387,0.32653061224489766,2.4693877551020407,10.795918367346937,66.30612244897958,94.36734693877553,57.326530612244895,1.0
905,1897,P.J.,Washington,Dallas Mavericks,13407,17,PF,35,7,16,43.8,0,0,0.0,3,9,33.3,2,5,7,0,2,0,0,1,-22,P.J. Washington,24,24,17,7,13407,2024-03-01,588.0,13.857142857142858,5.428571428571429,1.5714285714285714,1.7142857142857142,20.857142857142858,19.285714285714285,15.428571428571429,7.0,9.877551020408161,2.4693877551020402,2.4693877551020407,1.6530612244897962,9.877551020408161,22.224489795918377,2.4693877551020402,0.0
749,1897,P.J.,Washington,Dallas Mavericks,13419,13,PF,35,3,10,30.0,6,6,100.0,1,7,14.3,2,2,4,2,2,1,2,0,4,P.J. Washington,19,17,15,6,13419,2024-03-03,432.0,13.857142857142858,5.428571428571429,1.5714285714285714,1.7142857142857142,20.857142857142858,19.285714285714285,15.428571428571429,7.0,0.7346938775510212,2.040816326530613,0.18367346938775514,0.510204081632653,3.4489795918367365,5.2244897959183625,0.1836734693877553,1.0
459,1897,P.J.,Washington,Dallas Mavericks,13440,20,PF,37,7,12,58.3,2,2,100.0,4,8,50.0,1,6,7,3,1,1,0,1,-10,P.J. Washington,30,27,23,10,13440,2024-03-05,142.0,13.857142857142858,5.428571428571429,1.5714285714285714,1.7142857142857142,20.857142857142858,19.285714285714285,15.428571428571429,7.0,37.73469387755102,2.4693877551020402,2.0408163265306123,5.224489795918367,83.59183673469387,59.51020408163267,57.326530612244895,9.0
5866,1897,P.J.,Washington,Dallas Mavericks,13452,10,PF,29,4,12,33.3,1,2,50.0,1,6,16.7,4,4,8,1,1,1,1,1,-6,P.J. Washington,19,18,11,9,13452,2024-03-07,40.0,13.857142857142858,5.428571428571429,1.5714285714285714,1.7142857142857142,20.857142857142858,19.285714285714285,15.428571428571429,7.0,14.877551020408168,6.612244897959182,0.32653061224489793,0.510204081632653,3.4489795918367365,1.6530612244897933,19.612244897959187,4.0
53,1897,P.J.,Washington,Dallas Mavericks,13467,7,PF,29,2,4,50.0,2,2,100.0,1,3,33.3,0,2,2,1,0,2,0,0,+4,P.J. Washington,10,9,8,3,13467,2024-03-09,,13.857142857142858,5.428571428571429,1.5714285714285714,1.7142857142857142,20.857142857142858,19.285714285714285,15.428571428571429,7.0,47.020408163265316,11.755102040816329,0.32653061224489793,0.510204081632653,117.87755102040818,105.79591836734691,55.183673469387756,16.0
2674,1900,Coby,White,Chicago Bulls,13329,32,PG,39,11,17,64.7,5,6,83.3,5,8,62.5,0,7,7,4,3,1,4,0,-4,Coby White,43,39,36,11,13329,2024-02-14,2357.0,21.666666666666668,5.0476190476190474,6.142857142857143,3.142857142857143,32.857142857142854,26.714285714285715,27.80952380952381,11.19047619047619,106.77777777777776,3.8117913832199553,4.591836734693879,3.4489795918367347,102.87755102040822,150.93877551020407,67.08390022675736,0.03628117913832174
2350,1900,Coby,White,Chicago Bulls,13345,20,PG,35,6,17,35.3,4,4,100.0,4,9,44.4,0,2,2,4,5,1,2,0,-26,Coby White,26,22,24,6,13345,2024-02-22,2033.0,21.666666666666668,5.0476190476190474,6.142857142857143,3.142857142857143,32.857142857142854,26.714285714285715,27.80952380952381,11.19047619047619,2.7777777777777817,9.28798185941043,4.591836734693879,0.7346938775510206,47.020408163265266,22.224489795918377,14.512471655328802,26.94104308390022
1762,1900,Coby,White,Chicago Bulls,13371,16,PG,37,5,18,27.8,4,4,100.0,2,9,22.2,1,6,7,3,2,2,1,0,-11,Coby White,26,23,19,10,13371,2024-02-25,1445.0,21.666666666666668,5.0476190476190474,6.142857142857143,3.142857142857143,32.857142857142854,26.714285714285715,27.80952380952381,11.19047619047619,32.11111111111112,3.8117913832199553,9.877551020408166,1.3061224489795917,47.020408163265266,13.795918367346946,77.60770975056691,1.4172335600907013
