outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
Nikola Vucevic,Under,-115,33.5,-1.3208905200073806,BetMGM,player_points_rebounds_assists,Chicago Bulls,35.63636363636363,38.633129293523304,0.5009443985361799,0.21584146008515165,Sacramento Kings,122.9,0.9224301600216976,7.163959383580198,33.0,2024-03-04
De'Aaron Fox,Over,-110,34.5,0.20037880013043022,BetMGM,player_points_rebounds_assists,Sacramento Kings,36.72727272727273,38.31903985458823,0.49057287889774975,0.6135065940945157,Chicago Bulls,118.28,0.958460151053996,11.505657968549917,35.0,2024-03-04
De'Aaron Fox,Under,-120,34.5,-0.44433872625116755,BetMGM,player_points_rebounds_assists,Sacramento Kings,36.72727272727273,38.31903985458823,0.5108444854637724,0.35368745307389726,Chicago Bulls,118.28,0.958460151053996,11.505657968549917,34.0,2024-03-04
DeMar DeRozan,Over,-130,32.5,0.3537314216900499,BetMGM,player_points_rebounds_assists,Chicago Bulls,35.81818181818182,38.83023709604128,0.5293533436327497,0.8190918782049652,Sacramento Kings,122.9,0.9224301600216976,6.393436717278997,33.0,2024-03-04
DeMar DeRozan,Under,100,32.5,-2.281802889735667,BetMGM,player_points_rebounds_assists,Chicago Bulls,35.81818181818182,38.83023709604128,0.4682741116751247,0.14268806732412925,Sacramento Kings,122.9,0.9224301600216976,6.393436717278997,32.0,2024-03-04
De'Aaron Fox,Over,-127,34.5,0.14593923105641068,Caesars,player_points_rebounds_assists,Sacramento Kings,36.72727272727273,38.31903985458823,0.5239719135043246,0.6135065940945157,Chicago Bulls,118.28,0.958460151053996,11.505657968549917,35.0,2024-03-04
De'Aaron Fox,Under,-108,34.5,-0.3748993644121695,Caesars,player_points_rebounds_assists,Sacramento Kings,36.72727272727273,38.31903985458823,0.48628465443186036,0.35368745307389726,Chicago Bulls,118.28,0.958460151053996,11.505657968549917,34.0,2024-03-04
Alex Caruso,Over,-121,14.5,0.32251189926155255,Caesars,player_points_rebounds_assists,Chicago Bulls,16.11111111111111,17.46594138978732,0.5127707467211774,0.7568704840162777,Sacramento Kings,122.9,0.9224301600216976,3.541639433446495,15.0,2024-03-04
Alex Caruso,Under,-113,14.5,-2.0317740807681743,Caesars,player_points_rebounds_assists,Chicago Bulls,16.11111111111111,17.46594138978732,0.4968542217773624,0.16388233705443916,Sacramento Kings,122.9,0.9224301600216976,3.541639433446495,14.0,2024-03-04
Nikola Vucevic,Over,-111,33.5,0.3351919042338434,Caesars,player_points_rebounds_assists,Chicago Bulls,35.63636363636363,38.633129293523304,0.4926865061226431,0.7410958278942852,Sacramento Kings,122.9,0.9224301600216976,7.163959383580198,34.0,2024-03-04
Nikola Vucevic,Under,-123,33.5,-1.39329108214448,Caesars,player_points_rebounds_assists,Chicago Bulls,35.63636363636363,38.633129293523304,0.5165714415788372,0.21584146008515165,Sacramento Kings,122.9,0.9224301600216976,7.163959383580198,33.0,2024-03-04
Coby White,Over,-111,32.5,0.13690154114009814,Caesars,player_points_rebounds_assists,Chicago Bulls,31.636363636363637,34.29675763812783,0.4926865061226431,0.570834649355591,Sacramento Kings,122.9,0.9224301600216976,7.264768372366198,33.0,2024-03-04
Coby White,Under,-123,32.5,-0.3740638776728268,Caesars,player_points_rebounds_assists,Chicago Bulls,31.636363636363637,34.29675763812783,0.5165714415788372,0.37594427011189946,Sacramento Kings,122.9,0.9224301600216976,7.264768372366198,32.0,2024-03-04
DeMar DeRozan,Over,-139,32.5,0.33501105733604425,Caesars,player_points_rebounds_assists,Chicago Bulls,35.81818181818182,38.83023709604128,0.5446870420321535,0.8190918782049652,Sacramento Kings,122.9,0.9224301600216976,6.393436717278997,33.0,2024-03-04
DeMar DeRozan,Under,102,32.5,-2.249309791817492,Caesars,player_points_rebounds_assists,Chicago Bulls,35.81818181818182,38.83023709604128,0.46363773433180666,0.14268806732412925,Sacramento Kings,122.9,0.9224301600216976,6.393436717278997,32.0,2024-03-04
Ayo Dosunmu,Over,-131,21.5,0.23085911638045314,Caesars,player_points_rebounds_assists,Chicago Bulls,24.0,26.018229932372837,0.5311160920297952,0.6905316091512177,Sacramento Kings,122.9,0.9224301600216976,8.079153871088684,22.0,2024-03-04
Ayo Dosunmu,Under,-104,21.5,-0.7865114846482555,Caesars,player_points_rebounds_assists,Chicago Bulls,24.0,26.018229932372837,0.4774559570020879,0.2672560244392125,Sacramento Kings,122.9,0.9224301600216976,8.079153871088684,21.0,2024-03-04
Anthony Davis,Over,-110,42.5,-0.23466101740646003,DraftKings,player_points_rebounds_assists,Los Angeles Lakers,41.416666666666664,40.72009703028521,0.49057287889774975,0.3973340633433552,Oklahoma City Thunder,111.46,1.01710628626114,8.760311384623012,43.0,2024-03-04
Anthony Davis,Under,-120,42.5,0.0846389059019656,DraftKings,player_points_rebounds_assists,Los Angeles Lakers,41.416666666666664,40.72009703028521,0.5108444854637724,0.5580797444391506,Oklahoma City Thunder,111.46,1.01710628626114,8.760311384623012,42.0,2024-03-04
Chet Holmgren,Over,-120,28.5,0.33457053008708726,DraftKings,player_points_rebounds_assists,Oklahoma City Thunder,30.363636363636363,33.74193686348936,0.5108444854637724,0.7676914061690543,Los Angeles Lakers,125.98,0.8998782875588716,6.484565272773458,29.0,2024-03-04
Chet Holmgren,Under,-110,28.5,-1.6101304193667192,DraftKings,player_points_rebounds_assists,Oklahoma City Thunder,30.363636363636363,33.74193686348936,0.49057287889774975,0.18794956576030963,Los Angeles Lakers,125.98,0.8998782875588716,6.484565272773458,28.0,2024-03-04
Jalen Williams,Over,-110,30.5,0.2920738545134339,DraftKings,player_points_rebounds_assists,Oklahoma City Thunder,32.0,35.56036459864747,0.49057287889774975,0.6929718333267281,Los Angeles Lakers,125.98,0.8998782875588716,9.043106644167024,31.0,2024-03-04
Jalen Williams,Under,-120,30.5,-0.8967993102978002,DraftKings,player_points_rebounds_assists,Oklahoma City Thunder,32.0,35.56036459864747,0.5108444854637724,0.26931920667114173,Los Angeles Lakers,125.98,0.8998782875588716,9.043106644167024,30.0,2024-03-04
Josh Giddey,Over,-120,18.5,0.1466314944590218,DraftKings,player_points_rebounds_assists,Oklahoma City Thunder,18.727272727272727,20.810895191253913,0.5108444854637724,0.5986212077746311,Los Angeles Lakers,125.98,0.8998782875588716,7.2499643772279585,19.0,2024-03-04
Josh Giddey,Under,-110,18.5,-0.4051909656487016,DraftKings,player_points_rebounds_assists,Oklahoma City Thunder,18.727272727272727,20.810895191253913,0.49057287889774975,0.34911474019567046,Los Angeles Lakers,125.98,0.8998782875588716,7.2499643772279585,18.0,2024-03-04
LeBron James,Over,-110,39.5,0.05154934962593095,DraftKings,player_points_rebounds_assists,Los Angeles Lakers,40.9,40.21211996471626,0.49057287889774975,0.5172360614695849,Oklahoma City Thunder,111.46,1.01710628626114,4.90815647672321,40.0,2024-03-04
LeBron James,Under,-120,39.5,-0.26927515002543595,DraftKings,player_points_rebounds_assists,Los Angeles Lakers,40.9,40.21211996471626,0.5108444854637724,0.40246946097820885,Oklahoma City Thunder,111.46,1.01710628626114,4.90815647672321,39.0,2024-03-04
Shai Gilgeous-Alexander,Over,-120,43.5,0.38650637039329155,DraftKings,player_points_rebounds_assists,Oklahoma City Thunder,42.81818181818182,47.58219240330386,0.5108444854637724,0.8326809942448119,Los Angeles Lakers,125.98,0.8998782875588716,3.712832337574934,44.0,2024-03-04
Shai Gilgeous-Alexander,Under,-110,43.5,-3.518348675804143,DraftKings,player_points_rebounds_assists,Oklahoma City Thunder,42.81818181818182,47.58219240330386,0.49057287889774975,0.10857348870059064,Los Angeles Lakers,125.98,0.8998782875588716,3.712832337574934,43.0,2024-03-04
Jalen Williams,Over,-113,30.5,0.283009499257524,FanDuel,player_points_rebounds_assists,Oklahoma City Thunder,32.0,35.56036459864747,0.4968542217773624,0.6929718333267281,Los Angeles Lakers,125.98,0.8998782875588716,9.043106644167024,31.0,2024-03-04
Jalen Williams,Under,-113,30.5,-0.8448525373240736,FanDuel,player_points_rebounds_assists,Oklahoma City Thunder,32.0,35.56036459864747,0.4968542217773624,0.26931920667114173,Los Angeles Lakers,125.98,0.8998782875588716,9.043106644167024,30.0,2024-03-04
Shai Gilgeous-Alexander,Over,-125,43.5,0.37514537725242647,FanDuel,player_points_rebounds_assists,Oklahoma City Thunder,42.81818181818182,47.58219240330386,0.5203045685279164,0.8326809942448119,Los Angeles Lakers,125.98,0.8998782875588716,3.712832337574934,44.0,2024-03-04
Shai Gilgeous-Alexander,Under,-102,43.5,-3.355671855793192,FanDuel,player_points_rebounds_assists,Oklahoma City Thunder,42.81818181818182,47.58219240330386,0.4729104890184428,0.10857348870059064,Los Angeles Lakers,125.98,0.8998782875588716,3.712832337574934,43.0,2024-03-04
Chet Holmgren,Over,-111,28.5,0.35822323636361253,FanDuel,player_points_rebounds_assists,Oklahoma City Thunder,30.363636363636363,33.74193686348936,0.4926865061226431,0.7676914061690543,Los Angeles Lakers,125.98,0.8998782875588716,6.484565272773458,29.0,2024-03-04
Chet Holmgren,Under,-115,28.5,-1.6653128806641124,FanDuel,player_points_rebounds_assists,Oklahoma City Thunder,30.363636363636363,33.74193686348936,0.5009443985361799,0.18794956576030963,Los Angeles Lakers,125.98,0.8998782875588716,6.484565272773458,28.0,2024-03-04
LeBron James,Over,-120,39.5,0.012357173990639033,FanDuel,player_points_rebounds_assists,Los Angeles Lakers,40.9,40.21211996471626,0.5108444854637724,0.5172360614695849,Oklahoma City Thunder,111.46,1.01710628626114,4.90815647672321,40.0,2024-03-04
LeBron James,Under,-106,39.5,-0.19739063505635804,FanDuel,player_points_rebounds_assists,Los Angeles Lakers,40.9,40.21211996471626,0.4819131634714876,0.40246946097820885,Oklahoma City Thunder,111.46,1.01710628626114,4.90815647672321,39.0,2024-03-04
Anthony Davis,Over,-118,42.5,-0.27585070939666717,FanDuel,player_points_rebounds_assists,Los Angeles Lakers,41.416666666666664,40.72009703028521,0.50693894658408,0.3973340633433552,Oklahoma City Thunder,111.46,1.01710628626114,8.760311384623012,43.0,2024-03-04
Anthony Davis,Under,-108,42.5,0.1286466508105247,FanDuel,player_points_rebounds_assists,Los Angeles Lakers,41.416666666666664,40.72009703028521,0.48628465443186036,0.5580797444391506,Oklahoma City Thunder,111.46,1.01710628626114,8.760311384623012,42.0,2024-03-04
Josh Giddey,Over,-128,18.5,0.12167919897536743,FanDuel,player_points_rebounds_assists,Oklahoma City Thunder,18.727272727272727,20.810895191253913,0.525781458722947,0.5986212077746311,Los Angeles Lakers,125.98,0.8998782875588716,7.2499643772279585,19.0,2024-03-04
Josh Giddey,Under,100,18.5,-0.34131864902830594,FanDuel,player_points_rebounds_assists,Oklahoma City Thunder,18.727272727272727,20.810895191253913,0.4682741116751247,0.34911474019567046,Los Angeles Lakers,125.98,0.8998782875588716,7.2499643772279585,18.0,2024-03-04
Jalen Williams,Over,-110,30.5,0.2920738545134339,BetMGM,player_points_rebounds_assists,Oklahoma City Thunder,32.0,35.56036459864747,0.49057287889774975,0.6929718333267281,Los Angeles Lakers,125.98,0.8998782875588716,9.043106644167024,31.0,2024-03-04
Jalen Williams,Under,-120,30.5,-0.8967993102978002,BetMGM,player_points_rebounds_assists,Oklahoma City Thunder,32.0,35.56036459864747,0.5108444854637724,0.26931920667114173,Los Angeles Lakers,125.98,0.8998782875588716,9.043106644167024,30.0,2024-03-04
Luguentz Dort,Over,-125,15.5,0.1318455585267336,BetMGM,player_points_rebounds_assists,Oklahoma City Thunder,16.272727272727273,18.08325358851675,0.5203045685279164,0.5993225901660476,Los Angeles Lakers,125.98,0.8998782875588716,8.280216390353235,16.0,2024-03-04
Luguentz Dort,Under,-105,15.5,-0.35197464346218565,BetMGM,player_points_rebounds_assists,Oklahoma City Thunder,16.272727272727273,18.08325358851675,0.479695431472079,0.35481096764038234,Los Angeles Lakers,125.98,0.8998782875588716,8.280216390353235,15.0,2024-03-04
Josh Giddey,Over,-120,18.5,0.1466314944590218,BetMGM,player_points_rebounds_assists,Oklahoma City Thunder,18.727272727272727,20.810895191253913,0.5108444854637724,0.5986212077746311,Los Angeles Lakers,125.98,0.8998782875588716,7.2499643772279585,19.0,2024-03-04
Josh Giddey,Under,-110,18.5,-0.4051909656487016,BetMGM,player_points_rebounds_assists,Oklahoma City Thunder,18.727272727272727,20.810895191253913,0.49057287889774975,0.34911474019567046,Los Angeles Lakers,125.98,0.8998782875588716,7.2499643772279585,18.0,2024-03-04
Shai Gilgeous-Alexander,Over,-120,43.5,0.38650637039329155,BetMGM,player_points_rebounds_assists,Oklahoma City Thunder,42.81818181818182,47.58219240330386,0.5108444854637724,0.8326809942448119,Los Angeles Lakers,125.98,0.8998782875588716,3.712832337574934,44.0,2024-03-04
Shai Gilgeous-Alexander,Under,-110,43.5,-3.518348675804143,BetMGM,player_points_rebounds_assists,Oklahoma City Thunder,42.81818181818182,47.58219240330386,0.49057287889774975,0.10857348870059064,Los Angeles Lakers,125.98,0.8998782875588716,3.712832337574934,43.0,2024-03-04
Chet Holmgren,Over,-120,28.5,0.33457053008708726,BetMGM,player_points_rebounds_assists,Oklahoma City Thunder,30.363636363636363,33.74193686348936,0.5108444854637724,0.7676914061690543,Los Angeles Lakers,125.98,0.8998782875588716,6.484565272773458,29.0,2024-03-04
Chet Holmgren,Under,-110,28.5,-1.6101304193667192,BetMGM,player_points_rebounds_assists,Oklahoma City Thunder,30.363636363636363,33.74193686348936,0.49057287889774975,0.18794956576030963,Los Angeles Lakers,125.98,0.8998782875588716,6.484565272773458,28.0,2024-03-04
LeBron James,Over,-115,39.5,0.03149753883578167,BetMGM,player_points_rebounds_assists,Los Angeles Lakers,40.9,40.21211996471626,0.5009443985361799,0.5172360614695849,Oklahoma City Thunder,111.46,1.01710628626114,4.90815647672321,40.0,2024-03-04
LeBron James,Under,-115,39.5,-0.24467679440478798,BetMGM,player_points_rebounds_assists,Los Angeles Lakers,40.9,40.21211996471626,0.5009443985361799,0.40246946097820885,Oklahoma City Thunder,111.46,1.01710628626114,4.90815647672321,39.0,2024-03-04
Anthony Davis,Over,-110,42.5,-0.23466101740646003,BetMGM,player_points_rebounds_assists,Los Angeles Lakers,41.416666666666664,40.72009703028521,0.49057287889774975,0.3973340633433552,Oklahoma City Thunder,111.46,1.01710628626114,8.760311384623012,43.0,2024-03-04
Anthony Davis,Under,-120,42.5,0.0846389059019656,BetMGM,player_points_rebounds_assists,Los Angeles Lakers,41.416666666666664,40.72009703028521,0.5108444854637724,0.5580797444391506,Oklahoma City Thunder,111.46,1.01710628626114,8.760311384623012,42.0,2024-03-04
LeBron James,Over,-121,39.5,0.00863303060447976,Caesars,player_points_rebounds_assists,Los Angeles Lakers,40.9,40.21211996471626,0.5127707467211774,0.5172360614695849,Oklahoma City Thunder,111.46,1.01710628626114,4.90815647672321,40.0,2024-03-04
LeBron James,Under,-113,39.5,-0.23451409349109315,Caesars,player_points_rebounds_assists,Los Angeles Lakers,40.9,40.21211996471626,0.4968542217773624,0.40246946097820885,Oklahoma City Thunder,111.46,1.01710628626114,4.90815647672321,39.0,2024-03-04
Shai Gilgeous-Alexander,Over,-121,43.5,0.3841930459980926,Caesars,player_points_rebounds_assists,Oklahoma City Thunder,42.81818181818182,47.58219240330386,0.5127707467211774,0.8326809942448119,Los Angeles Lakers,125.98,0.8998782875588716,3.712832337574934,44.0,2024-03-04
Shai Gilgeous-Alexander,Under,-113,43.5,-3.5762020519347972,Caesars,player_points_rebounds_assists,Oklahoma City Thunder,42.81818181818182,47.58219240330386,0.4968542217773624,0.10857348870059064,Los Angeles Lakers,125.98,0.8998782875588716,3.712832337574934,43.0,2024-03-04
Jalen Williams,Over,-108,30.5,0.29826202012083386,Caesars,player_points_rebounds_assists,Oklahoma City Thunder,32.0,35.56036459864747,0.48628465443186036,0.6929718333267281,Los Angeles Lakers,125.98,0.8998782875588716,9.043106644167024,31.0,2024-03-04
Jalen Williams,Under,-127,30.5,-0.945542317537465,Caesars,player_points_rebounds_assists,Oklahoma City Thunder,32.0,35.56036459864747,0.5239719135043246,0.26931920667114173,Los Angeles Lakers,125.98,0.8998782875588716,9.043106644167024,30.0,2024-03-04
Chet Holmgren,Over,-127,28.5,0.31747065384116063,Caesars,player_points_rebounds_assists,Oklahoma City Thunder,30.363636363636363,33.74193686348936,0.5239719135043246,0.7676914061690543,Los Angeles Lakers,125.98,0.8998782875588716,6.484565272773458,29.0,2024-03-04
Chet Holmgren,Under,-108,28.5,-1.5873145940226048,Caesars,player_points_rebounds_assists,Oklahoma City Thunder,30.363636363636363,33.74193686348936,0.48628465443186036,0.18794956576030963,Los Angeles Lakers,125.98,0.8998782875588716,6.484565272773458,28.0,2024-03-04
Josh Giddey,Over,-121,18.5,0.14341366449845977,Caesars,player_points_rebounds_assists,Oklahoma City Thunder,18.727272727272727,20.810895191253913,0.5127707467211774,0.5986212077746311,Los Angeles Lakers,125.98,0.8998782875588716,7.2499643772279585,19.0,2024-03-04
Josh Giddey,Under,-113,18.5,-0.42318316751360163,Caesars,player_points_rebounds_assists,Oklahoma City Thunder,18.727272727272727,20.810895191253913,0.4968542217773624,0.34911474019567046,Los Angeles Lakers,125.98,0.8998782875588716,7.2499643772279585,18.0,2024-03-04
Anthony Davis,Over,-119,42.5,-0.28078783001193186,Caesars,player_points_rebounds_assists,Los Angeles Lakers,41.416666666666664,40.72009703028521,0.5089006327793594,0.3973340633433552,Oklahoma City Thunder,111.46,1.01710628626114,8.760311384623012,43.0,2024-03-04
Anthony Davis,Under,-115,42.5,0.10237846198913679,Caesars,player_points_rebounds_assists,Los Angeles Lakers,41.416666666666664,40.72009703028521,0.5009443985361799,0.5580797444391506,Oklahoma City Thunder,111.46,1.01710628626114,8.760311384623012,42.0,2024-03-04
Luguentz Dort,Over,-127,15.5,0.12572640827846393,Caesars,player_points_rebounds_assists,Oklahoma City Thunder,16.272727272727273,18.08325358851675,0.5239719135043246,0.5993225901660476,Los Angeles Lakers,125.98,0.8998782875588716,8.280216390353235,16.0,2024-03-04
Luguentz Dort,Under,-108,15.5,-0.37054572372952355,Caesars,player_points_rebounds_assists,Oklahoma City Thunder,16.272727272727273,18.08325358851675,0.48628465443186036,0.35481096764038234,Los Angeles Lakers,125.98,0.8998782875588716,8.280216390353235,15.0,2024-03-04
Cameron Johnson,Over,-105,21.5,-0.891507953306667,DraftKings,player_points_rebounds,Brooklyn Nets,17.22222222222222,16.798882681564248,0.479695431472079,0.2536047657814457,Memphis Grizzlies,110.58,1.0252004581901488,7.842587126676131,22.0,2024-03-04
Cameron Johnson,Under,-125,21.5,0.2608366693097132,DraftKings,player_points_rebounds,Brooklyn Nets,17.22222222222222,16.798882681564248,0.5203045685279164,0.7039101466816766,Memphis Grizzlies,110.58,1.0252004581901488,7.842587126676131,21.0,2024-03-04
Dennis Schroder,Over,-115,18.5,-0.7487544044071747,DraftKings,player_points_rebounds,Brooklyn Nets,15.333333333333334,14.956424581005589,0.5009443985361799,0.2864578338008529,Memphis Grizzlies,110.58,1.0252004581901488,7.172478263783337,19.0,2024-03-04
Dennis Schroder,Over,-115,18.5,-0.5529418844809562,DraftKings,player_points_rebounds,Toronto Raptors,14.25,14.28687150837989,0.5009443985361799,0.322577685322469,Brooklyn Nets,113.66,0.9974192034723443,10.23474474522936,19.0,2024-03-04
Dennis Schroder,Under,-115,18.5,0.24595332761493377,DraftKings,player_points_rebounds,Brooklyn Nets,15.333333333333334,14.956424581005589,0.5009443985361799,0.6643413688859361,Memphis Grizzlies,110.58,1.0252004581901488,7.172478263783337,18.0,2024-03-04
Dennis Schroder,Under,-115,18.5,0.21925248318197343,DraftKings,player_points_rebounds,Toronto Raptors,14.25,14.28687150837989,0.5009443985361799,0.6416215072675511,Brooklyn Nets,113.66,0.9974192034723443,10.23474474522936,18.0,2024-03-04
Dorian Finney-Smith,Over,-125,14.5,-1.2579030517735454,DraftKings,player_points_rebounds,Brooklyn Nets,10.555555555555555,10.296089385474861,0.5203045685279164,0.23043707218484238,Memphis Grizzlies,110.58,1.0252004581901488,6.378977819736589,15.0,2024-03-04
Dorian Finney-Smith,Under,-105,14.5,0.33307047511636007,DraftKings,player_points_rebounds,Brooklyn Nets,10.555555555555555,10.296089385474861,0.479695431472079,0.7192595522829374,Memphis Grizzlies,110.58,1.0252004581901488,6.378977819736589,14.0,2024-03-04
Mikal Bridges,Over,-115,27.5,-0.9455036246282351,DraftKings,player_points_rebounds,Brooklyn Nets,22.846153846153847,22.284572410829398,0.5009443985361799,0.2574882884794959,Memphis Grizzlies,110.58,1.0252004581901488,8.77799831612366,28.0,2024-03-04
Mikal Bridges,Under,-115,27.5,0.2888664320795516,DraftKings,player_points_rebounds,Brooklyn Nets,22.846153846153847,22.284572410829398,0.5009443985361799,0.7044308145951823,Memphis Grizzlies,110.58,1.0252004581901488,8.77799831612366,27.0,2024-03-04
Nic Claxton,Over,-125,22.5,-1.5920077789511404,DraftKings,player_points_rebounds,Brooklyn Nets,18.846153846153847,18.382896433175766,0.5203045685279164,0.2007341848096067,Memphis Grizzlies,110.58,1.0252004581901488,5.503092191544591,23.0,2024-03-04
Nic Claxton,Under,-105,22.5,0.355682272860479,DraftKings,player_points_rebounds,Brooklyn Nets,18.846153846153847,18.382896433175766,0.479695431472079,0.7445013713990294,Memphis Grizzlies,110.58,1.0252004581901488,5.503092191544591,22.0,2024-03-04
Santi Aldama,Over,-115,20.5,-3.0931971619278626,DraftKings,player_points_rebounds,Memphis Grizzlies,14.583333333333334,14.621067333137315,0.5009443985361799,0.12238462471234568,Brooklyn Nets,113.66,0.9974192034723443,5.484194461257632,21.0,2024-03-04
Santi Aldama,Under,-115,20.5,0.40125395077815834,DraftKings,player_points_rebounds,Memphis Grizzlies,14.583333333333334,14.621067333137315,0.5009443985361799,0.8366558730320319,Brooklyn Nets,113.66,0.9974192034723443,5.484194461257632,20.0,2024-03-04
Vince Williams Jr.,Over,-105,21.5,-0.4923387194008529,DraftKings,player_points_rebounds,Memphis Grizzlies,19.0,19.049162011173188,0.479695431472079,0.3214387090785047,Brooklyn Nets,113.66,0.9974192034723443,6.363961030678928,22.0,2024-03-04
Vince Williams Jr.,Under,-125,21.5,0.16134690253819464,DraftKings,player_points_rebounds,Memphis Grizzlies,19.0,19.049162011173188,0.5203045685279164,0.6204049923652879,Brooklyn Nets,113.66,0.9974192034723443,6.363961030678928,21.0,2024-03-04
Mikal Bridges,Over,-111,27.5,-0.9134326808882273,FanDuel,player_points_rebounds,Brooklyn Nets,22.846153846153847,22.284572410829398,0.4926865061226431,0.2574882884794959,Memphis Grizzlies,110.58,1.0252004581901488,8.77799831612366,28.0,2024-03-04
Mikal Bridges,Under,-115,27.5,0.2888664320795516,FanDuel,player_points_rebounds,Brooklyn Nets,22.846153846153847,22.284572410829398,0.5009443985361799,0.7044308145951823,Memphis Grizzlies,110.58,1.0252004581901488,8.77799831612366,27.0,2024-03-04
Santi Aldama,Over,-102,20.5,-2.864133179555662,FanDuel,player_points_rebounds,Memphis Grizzlies,14.583333333333334,14.621067333137315,0.4729104890184428,0.12238462471234568,Brooklyn Nets,113.66,0.9974192034723443,5.484194461257632,21.0,2024-03-04
Santi Aldama,Under,-125,20.5,0.37811400684687935,FanDuel,player_points_rebounds,Memphis Grizzlies,14.583333333333334,14.621067333137315,0.5203045685279164,0.8366558730320319,Brooklyn Nets,113.66,0.9974192034723443,5.484194461257632,20.0,2024-03-04
Vince Williams Jr.,Over,-111,21.5,-0.532754121415771,FanDuel,player_points_rebounds,Memphis Grizzlies,19.0,19.049162011173188,0.4926865061226431,0.3214387090785047,Brooklyn Nets,113.66,0.9974192034723443,6.363961030678928,22.0,2024-03-04
Vince Williams Jr.,Under,-115,21.5,0.19255259918793638,FanDuel,player_points_rebounds,Memphis Grizzlies,19.0,19.049162011173188,0.5009443985361799,0.6204049923652879,Brooklyn Nets,113.66,0.9974192034723443,6.363961030678928,21.0,2024-03-04
Cameron Johnson,Over,-118,20.5,-0.7121118501790565,FanDuel,player_points_rebounds,Brooklyn Nets,17.22222222222222,16.798882681564248,0.50693894658408,0.2960898533183233,Memphis Grizzlies,110.58,1.0252004581901488,7.842587126676131,21.0,2024-03-04
Cameron Johnson,Under,-108,20.5,0.2614436833592732,FanDuel,player_points_rebounds,Brooklyn Nets,17.22222222222222,16.798882681564248,0.48628465443186036,0.6584259635659107,Memphis Grizzlies,110.58,1.0252004581901488,7.842587126676131,20.0,2024-03-04
Dorian Finney-Smith,Over,-122,14.5,-1.2334932890516692,FanDuel,player_points_rebounds,Brooklyn Nets,10.555555555555555,10.296089385474861,0.5146796542735605,0.23043707218484238,Memphis Grizzlies,110.58,1.0252004581901488,6.378977819736589,15.0,2024-03-04
Dorian Finney-Smith,Under,-104,14.5,0.33618405833243686,FanDuel,player_points_rebounds,Brooklyn Nets,10.555555555555555,10.296089385474861,0.4774559570020879,0.7192595522829374,Memphis Grizzlies,110.58,1.0252004581901488,6.378977819736589,14.0,2024-03-04
Nic Claxton,Over,-111,22.5,-1.454422531916767,FanDuel,player_points_rebounds,Brooklyn Nets,18.846153846153847,18.382896433175766,0.4926865061226431,0.2007341848096067,Memphis Grizzlies,110.58,1.0252004581901488,5.503092191544591,23.0,2024-03-04
Nic Claxton,Under,-115,22.5,0.32714106678563876,FanDuel,player_points_rebounds,Brooklyn Nets,18.846153846153847,18.382896433175766,0.5009443985361799,0.7445013713990294,Memphis Grizzlies,110.58,1.0252004581901488,5.503092191544591,22.0,2024-03-04
Nic Claxton,Over,-125,22.5,-1.5920077789511404,BetMGM,player_points_rebounds,Brooklyn Nets,18.846153846153847,18.382896433175766,0.5203045685279164,0.2007341848096067,Memphis Grizzlies,110.58,1.0252004581901488,5.503092191544591,23.0,2024-03-04
Nic Claxton,Under,-105,22.5,0.355682272860479,BetMGM,player_points_rebounds,Brooklyn Nets,18.846153846153847,18.382896433175766,0.479695431472079,0.7445013713990294,Memphis Grizzlies,110.58,1.0252004581901488,5.503092191544591,22.0,2024-03-04
Mikal Bridges,Over,-110,27.5,-0.9052240464785826,BetMGM,player_points_rebounds,Brooklyn Nets,22.846153846153847,22.284572410829398,0.49057287889774975,0.2574882884794959,Memphis Grizzlies,110.58,1.0252004581901488,8.77799831612366,28.0,2024-03-04
Mikal Bridges,Under,-120,27.5,0.2748124089981198,BetMGM,player_points_rebounds,Brooklyn Nets,22.846153846153847,22.284572410829398,0.5108444854637724,0.7044308145951823,Memphis Grizzlies,110.58,1.0252004581901488,8.77799831612366,27.0,2024-03-04
Dorian Finney-Smith,Over,-130,14.5,-1.2971709309348243,BetMGM,player_points_rebounds,Brooklyn Nets,10.555555555555555,10.296089385474861,0.5293533436327497,0.23043707218484238,Memphis Grizzlies,110.58,1.0252004581901488,6.378977819736589,15.0,2024-03-04
Dorian Finney-Smith,Under,-105,14.5,0.33307047511636007,BetMGM,player_points_rebounds,Brooklyn Nets,10.555555555555555,10.296089385474861,0.479695431472079,0.7192595522829374,Memphis Grizzlies,110.58,1.0252004581901488,6.378977819736589,14.0,2024-03-04
Vince Williams Jr.,Over,-105,21.5,-0.4923387194008529,BetMGM,player_points_rebounds,Memphis Grizzlies,19.0,19.049162011173188,0.479695431472079,0.3214387090785047,Brooklyn Nets,113.66,0.9974192034723443,6.363961030678928,22.0,2024-03-04
Vince Williams Jr.,Under,-130,21.5,0.14676163127798944,BetMGM,player_points_rebounds,Memphis Grizzlies,19.0,19.049162011173188,0.5293533436327497,0.6204049923652879,Brooklyn Nets,113.66,0.9974192034723443,6.363961030678928,21.0,2024-03-04
