outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
Brandon Ingram,Over,114,5.5,0.02432664749269869,DraftKings,player_rebounds,New Orleans Pelicans,5.3,5.412810454534685,0.43763935670572407,0.44855110122775343,Toronto Raptors,1.0212849914216386,2.0518284528683193,6.0,2024-03-05
Brandon Ingram,Under,-145,5.5,-0.15983110263873002,DraftKings,player_rebounds,New Orleans Pelicans,5.3,5.412810454534685,0.554283642390964,0.4779003090449239,Toronto Raptors,1.0212849914216386,2.0518284528683193,5.0,2024-03-05
CJ McCollum,Over,120,4.5,0.0866164640126462,DraftKings,player_rebounds,New Orleans Pelicans,4.6,4.697910960539537,0.42570373788647703,0.4660733647079567,Toronto Raptors,1.0212849914216386,1.5620499351813308,5.0,2024-03-05
CJ McCollum,Under,-145,4.5,-0.2339715466718166,DraftKings,player_rebounds,New Orleans Pelicans,4.6,4.697910960539537,0.554283642390964,0.4491867287263955,Toronto Raptors,1.0212849914216386,1.5620499351813308,4.0,2024-03-05
Gary Trent Jr.,Over,120,3.5,-0.1706240177929986,DraftKings,player_rebounds,Toronto Raptors,3.0,2.8677535116909434,0.42570373788647703,0.3636553935473364,New Orleans Pelicans,0.9559178372303144,2.0380986614602725,4.0,2024-03-05
Gary Trent Jr.,Under,-150,3.5,-0.1238578680202993,DraftKings,player_rebounds,Toronto Raptors,3.0,2.8677535116909434,0.5619289340101496,0.5,New Orleans Pelicans,0.9559178372303144,2.0380986614602725,3.0,2024-03-05
Herbert Jones,Over,-130,3.5,-0.07660115063305027,DraftKings,player_rebounds,New Orleans Pelicans,3.9166666666666665,4.0000328830680845,0.5293533436327497,0.4916893719846812,Toronto Raptors,1.0212849914216386,2.5644470922381863,4.0,2024-03-05
Herbert Jones,Under,100,3.5,-0.1438884852892337,DraftKings,player_rebounds,New Orleans Pelicans,3.9166666666666665,4.0000328830680845,0.4682741116751247,0.409370421765126,Toronto Raptors,1.0212849914216386,2.5644470922381863,3.0,2024-03-05
Immanuel Quickley,Over,-160,4.5,-0.25937224254986513,DraftKings,player_rebounds,Toronto Raptors,4.538461538461538,4.338396338199119,0.5763373682155382,0.45763861449623616,New Orleans Pelicans,0.9559178372303144,1.78089798504465,5.0,2024-03-05
Immanuel Quickley,Under,124,4.5,0.07214653046038683,DraftKings,player_rebounds,Toronto Raptors,4.538461538461538,4.338396338199119,0.41810188542421856,0.4506119760824674,New Orleans Pelicans,0.9559178372303144,1.78089798504465,4.0,2024-03-05
