,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date,Unnamed: 0,points_avg,totReb_avg,assists_avg,tpm_avg,Points_Rebounds_Assist_avg,Points_Rebounds_avg,Points_Assist_avg,Rebounds_Assist_avg,points_deviation,totReb_deviation,assists_deviation,tpm_deviation,Points_Rebounds_Assist_deviation,Points_Rebounds_deviation,Points_Assist_deviation,Rebounds_Assist_deviation
2612,724,Bam,Adebayo,Miami Heat,13327,23,C,39,9,14,64.3,5,5,100.0,0,0,0.0,3,10,13,4,2,2,2,0,1,Bam Adebayo,40,36,27,17,13327,2024-02-14,2315.0,16.65,9.75,3.85,0.0,30.25,26.4,20.5,13.6,40.32250000000002,10.5625,0.022499999999999975,0.0,95.0625,92.16000000000003,42.25,11.560000000000002
2135,724,Bam,Adebayo,Miami Heat,13358,24,C,36,11,18,61.1,2,4,50.0,0,0,0.0,1,6,7,1,2,1,3,3,6,Bam Adebayo,32,31,25,8,13358,2024-02-23,1838.0,16.65,9.75,3.85,0.0,30.25,26.4,20.5,13.6,54.02250000000002,7.5625,8.1225,0.0,3.0625,21.160000000000014,20.25,31.359999999999996
1682,724,Bam,Adebayo,Miami Heat,13379,28,C,36,11,18,61.1,6,7,85.7,0,1,0.0,2,8,10,7,1,2,5,1,11,Bam Adebayo,45,38,35,17,13379,2024-02-26,1385.0,16.65,9.75,3.85,0.0,30.25,26.4,20.5,13.6,128.82250000000002,0.0625,9.9225,0.0,217.5625,134.56000000000003,210.25,11.560000000000002
1601,724,Bam,Adebayo,Miami Heat,13390,13,C,34,5,9,55.6,3,7,42.9,0,0,0.0,1,8,9,2,3,0,6,1,4,Bam Adebayo,24,22,15,11,13390,2024-02-27,1304.0,16.65,9.75,3.85,0.0,30.25,26.4,20.5,13.6,13.32249999999999,0.5625,3.4225000000000003,0.0,39.0625,19.35999999999999,30.25,6.759999999999998
1221,724,Bam,Adebayo,Miami Heat,13403,22,C,36,8,18,44.4,6,6,100.0,0,0,0.0,1,7,8,3,5,1,1,0,-3,Bam Adebayo,33,30,25,11,13403,2024-02-29,924.0,16.65,9.75,3.85,0.0,30.25,26.4,20.5,13.6,28.622500000000016,3.0625,0.7225000000000001,0.0,7.5625,12.96000000000001,20.25,6.759999999999998
1067,724,Bam,Adebayo,Miami Heat,13415,23,C,34,10,15,66.7,3,4,75.0,0,0,0.0,2,5,7,3,2,0,0,0,2,Bam Adebayo,33,30,26,10,13415,2024-03-02,770.0,16.65,9.75,3.85,0.0,30.25,26.4,20.5,13.6,40.32250000000002,7.5625,0.7225000000000001,0.0,7.5625,12.96000000000001,30.25,12.959999999999997
359,724,Bam,Adebayo,Miami Heat,13436,18,C,35,8,17,47.1,2,3,66.7,0,0,0.0,2,5,7,1,2,1,1,1,8,Bam Adebayo,26,25,19,8,13436,2024-03-05,62.0,16.65,9.75,3.85,0.0,30.25,26.4,20.5,13.6,1.8225000000000038,7.5625,8.1225,0.0,18.0625,1.959999999999996,2.25,31.359999999999996
212,724,Bam,Adebayo,Miami Heat,13452,14,C,37,5,14,35.7,4,8,50.0,0,2,0,1,8,9,5,1,3,1,0,-5,Bam Adebayo,28,23,19,14,13452,2024-03-07,,16.65,9.75,3.85,0.0,30.25,26.4,20.5,13.6,7.022499999999993,0.5625,1.3224999999999998,0.0,5.0625,11.55999999999999,2.25,0.16000000000000028
115,724,Bam,Adebayo,Miami Heat,13462,5,C,31,1,9,11.1,3,4,75.0,0,0,0,4,6,10,4,1,1,4,2,-18,Bam Adebayo,19,15,9,14,13462,2024-03-08,,16.65,9.75,3.85,0.0,30.25,26.4,20.5,13.6,135.72249999999997,0.0625,0.022499999999999975,0.0,126.5625,129.95999999999998,132.25,0.16000000000000028
2216,727,Jarrett,Allen,Cleveland Cavaliers,13340,18,C,34,6,10,60.0,6,8,75.0,0,0,0.0,2,8,10,1,1,2,2,0,9,Jarrett Allen,29,28,19,11,13340,2024-02-22,1919.0,18.863636363636363,12.090909090909092,2.3636363636363638,0.0,33.31818181818182,30.954545454545453,21.227272727272727,14.454545454545455,0.7458677685950408,4.371900826446284,1.8595041322314052,0.0,18.64669421487605,8.7293388429752,4.96074380165289,11.933884297520665
2032,727,Jarrett,Allen,Cleveland Cavaliers,13353,24,C,36,10,16,62.5,4,8,50.0,0,0,0.0,0,9,9,0,3,0,1,1,-4,Jarrett Allen,33,33,24,9,13353,2024-02-23,1735.0,18.863636363636363,12.090909090909092,2.3636363636363638,0.0,33.31818181818182,30.954545454545453,21.227272727272727,14.454545454545455,26.38223140495868,9.553719008264467,5.586776859504133,0.0,0.10123966942148883,4.183884297520667,7.6880165289256235,29.752066115702483
1991,727,Jarrett,Allen,Cleveland Cavaliers,13368,22,C,37,11,18,61.1,0,2,0.0,0,0,0.0,2,10,12,5,3,0,1,1,15,Jarrett Allen,39,34,27,17,13368,2024-02-25,1694.0,18.863636363636363,12.090909090909092,2.3636363636363638,0.0,33.31818181818182,30.954545454545453,21.227272727272727,14.454545454545455,9.836776859504134,0.008264462809917501,6.950413223140496,0.0,32.28305785123965,9.27479338842976,33.32438016528926,6.479338842975205
1370,727,Jarrett,Allen,Cleveland Cavaliers,13380,19,C,33,7,9,77.8,5,6,83.3,0,0,0.0,4,5,9,0,0,0,1,1,-12,Jarrett Allen,28,28,19,9,13380,2024-02-27,1073.0,18.863636363636363,12.090909090909092,2.3636363636363638,0.0,33.31818181818182,30.954545454545453,21.227272727272727,14.454545454545455,0.018595041322314137,9.553719008264467,5.586776859504133,0.0,28.28305785123969,8.7293388429752,4.96074380165289,29.752066115702483
1316,727,Jarrett,Allen,Cleveland Cavaliers,13394,11,C,34,5,12,41.7,1,2,50.0,0,0,0.0,1,3,4,4,3,1,0,2,-13,Jarrett Allen,19,15,15,8,13394,2024-02-28,1019.0,18.863636363636363,12.090909090909092,2.3636363636363638,0.0,33.31818181818182,30.954545454545453,21.227272727272727,14.454545454545455,61.83677685950413,65.46280991735539,2.6776859504132227,0.0,205.01033057851245,254.547520661157,38.7789256198347,41.6611570247934
848,727,Jarrett,Allen,Cleveland Cavaliers,13405,9,C,35,1,7,14.3,7,8,87.5,0,0,0.0,4,11,15,2,1,1,2,1,-4,Jarrett Allen,26,24,11,17,13405,2024-03-01,551.0,18.863636363636363,12.090909090909092,2.3636363636363638,0.0,33.31818181818182,30.954545454545453,21.227272727272727,14.454545454545455,97.29132231404958,8.462809917355367,0.13223140495867777,0.0,53.55578512396697,48.36570247933882,104.59710743801652,6.479338842975205
607,727,Jarrett,Allen,Cleveland Cavaliers,13424,18,C,36,8,13,61.5,2,4,50.0,0,0,0.0,1,6,7,6,1,1,1,1,-5,Jarrett Allen,31,25,24,13,13424,2024-03-03,310.0,18.863636363636363,12.090909090909092,2.3636363636363638,0.0,33.31818181818182,30.954545454545453,21.227272727272727,14.454545454545455,0.7458677685950408,25.917355371900836,13.223140495867767,0.0,5.373966942148769,35.456611570247915,7.6880165289256235,2.1157024793388444
320,727,Jarrett,Allen,Cleveland Cavaliers,13434,21,C,35,9,16,56.3,3,3,100.0,0,0,0.0,4,8,12,2,0,0,0,1,-4,Jarrett Allen,35,33,23,14,13434,2024-03-05,23.0,18.863636363636363,12.090909090909092,2.3636363636363638,0.0,33.31818181818182,30.954545454545453,21.227272727272727,14.454545454545455,4.564049586776861,0.008264462809917501,0.13223140495867777,0.0,2.8285123966942085,4.183884297520667,3.1425619834710767,0.20661157024793433
5674,727,Jarrett,Allen,Cleveland Cavaliers,13443,18,C,37,7,11,63.6,4,5,80.0,0,0,0.0,6,13,19,3,0,0,3,1,-1,Jarrett Allen,40,37,21,22,13443,2024-03-06,33.0,18.863636363636363,12.090909090909092,2.3636363636363638,0.0,33.31818181818182,30.954545454545453,21.227272727272727,14.454545454545455,0.7458677685950408,47.73553719008263,0.4049586776859503,0.0,44.64669421487601,36.54752066115704,0.051652892561983174,56.933884297520656
41,727,Jarrett,Allen,Cleveland Cavaliers,13459,33,C,46,9,19,47.4,15,21,71.4,0,0,0,5,13,18,3,1,2,1,2,+21,Jarrett Allen,54,51,36,21,13459,2024-03-08,,18.863636363636363,12.090909090909092,2.3636363636363638,0.0,33.31818181818182,30.954545454545453,21.227272727272727,14.454545454545455,199.83677685950414,34.91735537190082,0.4049586776859503,0.0,427.73760330578506,401.82024793388433,218.2334710743802,42.84297520661156
3024,743,Bogdan,Bogdanovic,Atlanta Hawks,13311,28,SG,27,11,16,68.8,0,0,0.0,6,10,60.0,1,1,2,4,1,1,1,0,-2,Bogdan Bogdanovic,34,30,32,6,13311,2024-02-12,2727.0,16.2,3.85,3.55,2.9,23.6,20.05,19.75,7.4,139.24,3.4225000000000003,0.20250000000000015,9.610000000000001,108.15999999999997,99.00249999999998,150.0625,1.960000000000001
2572,743,Bogdan,Bogdanovic,Atlanta Hawks,13325,12,SG,29,4,9,44.4,2,2,100.0,2,5,40.0,1,4,5,4,1,1,5,0,-2,Bogdan Bogdanovic,21,17,16,9,13325,2024-02-14,2275.0,16.2,3.85,3.55,2.9,23.6,20.05,19.75,7.4,17.639999999999993,1.3224999999999998,0.20250000000000015,0.8099999999999998,6.760000000000008,9.302500000000004,14.0625,2.5599999999999987
2008,743,Bogdan,Bogdanovic,Atlanta Hawks,13352,14,SG,29,5,17,29.4,1,1,100.0,3,11,27.3,0,4,4,5,2,2,0,0,7,Bogdan Bogdanovic,23,18,19,9,13352,2024-02-23,1711.0,16.2,3.85,3.55,2.9,23.6,20.05,19.75,7.4,4.839999999999997,0.022499999999999975,2.1025000000000005,0.010000000000000018,0.3600000000000017,4.202500000000003,0.5625,2.5599999999999987
1692,743,Bogdan,Bogdanovic,Atlanta Hawks,13369,17,SG,36,5,11,45.5,4,4,100.0,3,5,60.0,0,5,5,3,2,1,1,0,18,Bogdan Bogdanovic,25,22,20,8,13369,2024-02-25,1395.0,16.2,3.85,3.55,2.9,23.6,20.05,19.75,7.4,0.6400000000000011,1.3224999999999998,0.3024999999999998,0.010000000000000018,1.959999999999996,3.802499999999997,0.0625,0.3599999999999996
1438,743,Bogdan,Bogdanovic,Atlanta Hawks,13383,19,SG,33,7,15,46.7,2,2,100.0,3,8,37.5,1,2,3,3,2,2,4,2,27,Bogdan Bogdanovic,25,22,22,6,13383,2024-02-27,1141.0,16.2,3.85,3.55,2.9,23.6,20.05,19.75,7.4,7.840000000000004,0.7225000000000001,0.3024999999999998,0.010000000000000018,1.959999999999996,3.802499999999997,5.0625,1.960000000000001
1136,743,Bogdan,Bogdanovic,Atlanta Hawks,13399,11,SG,32,4,13,30.8,2,2,100.0,1,5,20.0,0,3,3,3,2,0,0,0,-31,Bogdan Bogdanovic,17,14,14,6,13399,2024-02-29,839.0,16.2,3.85,3.55,2.9,23.6,20.05,19.75,7.4,27.039999999999992,0.7225000000000001,0.3024999999999998,3.61,43.56000000000002,36.602500000000006,33.0625,1.960000000000001
1057,743,Bogdan,Bogdanovic,Atlanta Hawks,13414,13,SG,35,4,13,30.8,2,2,100.0,3,8,37.5,2,4,6,1,1,1,4,0,-15,Bogdan Bogdanovic,20,19,14,7,13414,2024-03-02,760.0,16.2,3.85,3.55,2.9,23.6,20.05,19.75,7.4,10.239999999999995,4.6225,6.5024999999999995,0.010000000000000018,12.96000000000001,1.1025000000000016,33.0625,0.16000000000000028
386,743,Bogdan,Bogdanovic,Atlanta Hawks,13437,5,SG,30,1,6,16.7,2,2,100.0,1,6,16.7,0,1,1,4,0,2,3,1,19,Bogdan Bogdanovic,10,6,9,5,13437,2024-03-05,89.0,16.2,3.85,3.55,2.9,23.6,20.05,19.75,7.4,125.43999999999998,8.1225,0.20250000000000015,3.61,184.96000000000004,197.40250000000003,115.5625,5.760000000000002
5664,743,Bogdan,Bogdanovic,Atlanta Hawks,13443,23,SG,34,8,15,53.3,4,4,100.0,3,8,37.5,0,2,2,6,1,1,2,0,12,Bogdan Bogdanovic,31,25,29,8,13443,2024-03-06,23.0,16.2,3.85,3.55,2.9,23.6,20.05,19.75,7.4,46.24000000000001,3.4225000000000003,6.002500000000001,0.010000000000000018,54.75999999999998,24.502499999999994,85.5625,0.3599999999999996
94,743,Bogdan,Bogdanovic,Atlanta Hawks,13461,16,SG,35,6,14,42.9,1,2,50.0,3,6,50.0,2,4,6,3,4,1,4,2,+15,Bogdan Bogdanovic,25,22,19,9,13461,2024-03-08,,16.2,3.85,3.55,2.9,23.6,20.05,19.75,7.4,0.039999999999999716,4.6225,0.3024999999999998,0.010000000000000018,1.959999999999996,3.802499999999997,0.5625,2.5599999999999987
5587,745,Chris,Boucher,Toronto Raptors,13201,5,PF,13,1,2,50.0,3,3,100.0,0,1,0.0,1,3,4,0,2,0,1,0,14,Chris Boucher,9,9,5,4,13201,2024-01-28,5290.0,7.555555555555555,5.111111111111111,0.7777777777777778,0.2222222222222222,13.444444444444445,12.666666666666666,8.333333333333334,5.888888888888889,6.530864197530863,1.234567901234567,0.6049382716049383,0.04938271604938271,19.75308641975309,13.44444444444444,11.111111111111114,3.567901234567903
5127,745,Chris,Boucher,Toronto Raptors,13220,5,PF,7,2,2,100.0,0,0,0.0,1,1,100.0,0,2,2,0,1,0,1,0,-5,Chris Boucher,7,7,5,2,13220,2024-01-30,4830.0,7.555555555555555,5.111111111111111,0.7777777777777778,0.2222222222222222,13.444444444444445,12.666666666666666,8.333333333333334,5.888888888888889,6.530864197530863,9.67901234567901,0.6049382716049383,0.6049382716049383,41.53086419753087,32.11111111111111,11.111111111111114,15.12345679012346
4211,745,Chris,Boucher,Toronto Raptors,13266,11,PF,12,4,5,80.0,2,2,100.0,1,2,50.0,1,5,6,1,0,0,1,1,-4,Chris Boucher,18,17,12,7,13266,2024-02-05,3914.0,7.555555555555555,5.111111111111111,0.7777777777777778,0.2222222222222222,13.444444444444445,12.666666666666666,8.333333333333334,5.888888888888889,11.8641975308642,0.7901234567901242,0.04938271604938271,0.6049382716049383,20.753086419753085,18.777777777777782,13.44444444444444,1.234567901234567
2666,745,Chris,Boucher,Toronto Raptors,13330,10,PF,11,4,5,80.0,2,4,50.0,0,1,0.0,2,2,4,0,2,1,0,1,3,Chris Boucher,14,14,10,4,13330,2024-02-14,2369.0,7.555555555555555,5.111111111111111,0.7777777777777778,0.2222222222222222,13.444444444444445,12.666666666666666,8.333333333333334,5.888888888888889,5.975308641975309,1.234567901234567,0.6049382716049383,0.04938271604938271,0.30864197530864174,1.7777777777777795,2.777777777777776,3.567901234567903
904,745,Chris,Boucher,Toronto Raptors,13408,2,PF,5,1,2,50.0,0,0,0.0,0,1,0.0,0,2,2,0,1,0,1,0,0,Chris Boucher,4,4,2,2,13408,2024-03-01,607.0,7.555555555555555,5.111111111111111,0.7777777777777778,0.2222222222222222,13.444444444444445,12.666666666666666,8.333333333333334,5.888888888888889,30.864197530864196,9.67901234567901,0.6049382716049383,0.04938271604938271,89.19753086419753,75.1111111111111,40.11111111111112,15.12345679012346
232,745,Chris,Boucher,Toronto Raptors,13453,11,PF,24,5,6,83.3,1,1,100.0,0,0,0,5,4,9,2,2,0,2,0,0,Chris Boucher,22,20,13,11,13453,2024-03-07,,7.555555555555555,5.111111111111111,0.7777777777777778,0.2222222222222222,13.444444444444445,12.666666666666666,8.333333333333334,5.888888888888889,11.8641975308642,15.12345679012346,1.4938271604938274,0.04938271604938271,73.19753086419753,53.777777777777786,21.77777777777777,26.123456790123452
2693,749,Dillon,Brooks,Houston Rockets,13331,19,SF,36,5,17,29.4,7,7,100.0,2,10,20.0,4,6,10,2,3,2,1,0,-1,Dillon Brooks,31,29,21,12,13331,2024-02-14,2396.0,10.9,3.6,1.85,1.85,16.35,14.5,12.75,5.45,65.61,40.96000000000001,0.022499999999999975,0.022499999999999975,214.62249999999995,210.25,68.0625,42.902499999999996
2365,749,Dillon,Brooks,Houston Rockets,13346,7,SF,27,2,6,33.3,1,2,50.0,2,5,40.0,0,2,2,2,3,0,0,0,-8,Dillon Brooks,11,9,9,4,13346,2024-02-22,2068.0,10.9,3.6,1.85,1.85,16.35,14.5,12.75,5.45,15.210000000000003,2.5600000000000005,0.022499999999999975,0.022499999999999975,28.622500000000016,30.25,14.0625,2.1025000000000005
2041,749,Dillon,Brooks,Houston Rockets,13354,2,SF,26,1,6,16.7,0,0,0.0,0,3,0.0,0,3,3,2,6,1,0,0,-11,Dillon Brooks,7,5,4,5,13354,2024-02-23,1744.0,10.9,3.6,1.85,1.85,16.35,14.5,12.75,5.45,79.21000000000001,0.3600000000000001,0.022499999999999975,3.4225000000000003,87.42250000000003,90.25,76.5625,0.20250000000000015
1711,749,Dillon,Brooks,Houston Rockets,13370,13,SF,33,4,10,40.0,1,2,50.0,4,5,80.0,1,1,2,2,2,0,1,0,-20,Dillon Brooks,17,15,15,4,13370,2024-02-25,1414.0,10.9,3.6,1.85,1.85,16.35,14.5,12.75,5.45,4.409999999999998,2.5600000000000005,0.022499999999999975,4.6225,0.42249999999999815,0.25,5.0625,2.1025000000000005
1577,749,Dillon,Brooks,Houston Rockets,13389,7,SF,32,3,9,33.3,0,0,0.0,1,6,16.7,1,3,4,1,2,0,0,0,-14,Dillon Brooks,12,11,8,5,13389,2024-02-27,1280.0,10.9,3.6,1.85,1.85,16.35,14.5,12.75,5.45,15.210000000000003,0.15999999999999992,0.7225000000000001,0.7225000000000001,18.922500000000014,12.25,22.5625,0.20250000000000015
1198,749,Dillon,Brooks,Houston Rockets,13402,6,SF,31,3,11,27.3,0,0,0.0,0,6,0.0,3,5,8,1,1,1,2,0,-4,Dillon Brooks,15,14,7,9,13402,2024-02-29,901.0,10.9,3.6,1.85,1.85,16.35,14.5,12.75,5.45,24.010000000000005,19.360000000000003,0.7225000000000001,3.4225000000000003,1.8225000000000038,0.25,33.0625,12.6025
720,749,Dillon,Brooks,Houston Rockets,13418,11,SF,33,4,10,40.0,1,2,50.0,2,6,33.3,1,5,6,3,2,2,0,1,21,Dillon Brooks,20,17,14,9,13418,2024-03-02,423.0,10.9,3.6,1.85,1.85,16.35,14.5,12.75,5.45,0.009999999999999929,5.76,1.3224999999999998,0.022499999999999975,13.32249999999999,6.25,1.5625,12.6025
419,749,Dillon,Brooks,Houston Rockets,13439,0,SF,36,0,3,0.0,0,0,0.0,0,2,0.0,0,3,3,2,2,2,0,0,20,Dillon Brooks,5,3,2,5,13439,2024-03-05,122.0,10.9,3.6,1.85,1.85,16.35,14.5,12.75,5.45,118.81,0.3600000000000001,0.022499999999999975,3.4225000000000003,128.82250000000002,132.25,115.5625,0.20250000000000015
5700,749,Dillon,Brooks,Houston Rockets,13445,11,SF,38,5,10,50.0,0,0,0.0,1,6,16.7,1,1,2,3,1,0,0,0,-11,Dillon Brooks,16,13,14,5,13445,2024-03-06,59.0,10.9,3.6,1.85,1.85,16.35,14.5,12.75,5.45,0.009999999999999929,2.5600000000000005,1.3224999999999998,0.7225000000000001,0.122500000000001,2.25,1.5625,0.20250000000000015
150,749,Dillon,Brooks,Houston Rockets,13464,4,SF,21,1,5,20.0,1,2,50.0,1,3,33.3,0,3,3,1,1,1,0,0,-6,Dillon Brooks,8,7,5,4,13464,2024-03-08,,10.9,3.6,1.85,1.85,16.35,14.5,12.75,5.45,47.61000000000001,0.3600000000000001,0.7225000000000001,0.7225000000000001,69.72250000000003,56.25,60.0625,2.1025000000000005
363,753,Thomas,Bryant,Miami Heat,13436,0,C,5,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,2,-2,Thomas Bryant,0,0,0,0,13436,2024-03-05,66.0,1.2,0.8,0.6,0.0,2.6,2.0,1.8,1.4,1.44,0.6400000000000001,0.36,0.0,6.760000000000001,4.0,3.24,1.9599999999999997
216,753,Thomas,Bryant,Miami Heat,13452,2,C,11,1,3,33.3,0,0,0,0,2,0,0,1,1,1,2,0,0,1,-1,Thomas Bryant,4,3,3,2,13452,2024-03-07,,1.2,0.8,0.6,0.0,2.6,2.0,1.8,1.4,0.6400000000000001,0.03999999999999998,0.16000000000000003,0.0,1.9599999999999997,1.0,1.44,0.3600000000000001
3151,761,John,Collins,Utah Jazz,13317,11,PF,28,3,6,50.0,5,5,100.0,0,1,0.0,2,5,7,5,0,0,3,1,-27,John Collins,23,18,16,12,13317,2024-02-12,2854.0,16.5,10.722222222222221,1.5,1.0555555555555556,28.72222222222222,27.22222222222222,18.0,12.222222222222221,30.25,13.854938271604933,12.25,1.1141975308641976,32.743827160493815,85.04938271604937,4.0,0.049382716049382366
2794,761,John,Collins,Utah Jazz,13336,11,PF,28,5,10,50.0,1,3,33.3,0,3,0.0,3,7,10,2,4,1,2,1,-6,John Collins,23,21,13,12,13336,2024-02-14,2497.0,16.5,10.722222222222221,1.5,1.0555555555555556,28.72222222222222,27.22222222222222,18.0,12.222222222222221,30.25,0.5216049382716038,0.25,1.1141975308641976,32.743827160493815,38.71604938271604,25.0,0.049382716049382366
2534,761,John,Collins,Utah Jazz,13932,18,PF,31,8,14,57.1,1,1,100.0,1,3,33.3,4,9,13,2,4,1,1,1,0,John Collins,33,31,20,15,13932,2024-02-15,2237.0,16.5,10.722222222222221,1.5,1.0555555555555556,28.72222222222222,27.22222222222222,18.0,12.222222222222221,2.25,5.188271604938275,0.25,0.0030864197530864226,18.29938271604939,14.271604938271611,4.0,7.7160493827160535
2426,761,John,Collins,Utah Jazz,13349,9,PF,31,4,10,40.0,0,0,0.0,1,2,50.0,6,12,18,2,3,0,2,1,10,John Collins,29,27,11,20,13349,2024-02-22,2129.0,16.5,10.722222222222221,1.5,1.0555555555555556,28.72222222222222,27.22222222222222,18.0,12.222222222222221,56.25,52.96604938271606,0.25,0.0030864197530864226,0.07716049382716093,0.049382716049382366,49.0,60.49382716049384
1778,761,John,Collins,Utah Jazz,13373,20,PF,27,6,11,54.5,5,5,100.0,3,6,50.0,0,8,8,1,1,2,1,2,18,John Collins,29,28,21,9,13373,2024-02-25,1481.0,16.5,10.722222222222221,1.5,1.0555555555555556,28.72222222222222,27.22222222222222,18.0,12.222222222222221,12.25,7.410493827160489,0.25,3.780864197530864,0.07716049382716093,0.6049382716049395,9.0,10.382716049382712
1444,761,John,Collins,Utah Jazz,13383,5,PF,22,2,8,25.0,1,1,100.0,0,3,0.0,3,7,10,2,4,0,5,1,-20,John Collins,17,15,7,12,13383,2024-02-27,1147.0,16.5,10.722222222222221,1.5,1.0555555555555556,28.72222222222222,27.22222222222222,18.0,12.222222222222221,132.25,0.5216049382716038,0.25,1.1141975308641976,137.41049382716048,149.3827160493827,121.0,0.049382716049382366
1113,761,John,Collins,Utah Jazz,13398,19,PF,36,7,10,70.0,3,4,75.0,2,3,66.7,3,7,10,1,5,1,2,0,-3,John Collins,30,29,20,11,13398,2024-02-29,816.0,16.5,10.722222222222221,1.5,1.0555555555555556,28.72222222222222,27.22222222222222,18.0,12.222222222222221,6.25,0.5216049382716038,0.25,0.8919753086419753,1.632716049382718,3.1604938271604968,4.0,1.4938271604938251
1073,761,John,Collins,Utah Jazz,13415,18,PF,33,8,13,61.5,1,2,50.0,1,3,33.3,2,4,6,3,3,0,1,1,-16,John Collins,27,24,21,9,13415,2024-03-02,776.0,16.5,10.722222222222221,1.5,1.0555555555555556,28.72222222222222,27.22222222222222,18.0,12.222222222222221,2.25,22.299382716049376,2.25,0.0030864197530864226,2.966049382716047,10.382716049382712,9.0,10.382716049382712
537,761,John,Collins,Utah Jazz,13430,17,PF,35,7,11,63.6,2,2,100.0,1,2,50.0,3,12,15,1,5,0,3,6,19,John Collins,33,32,18,16,13430,2024-03-04,240.0,16.5,10.722222222222221,1.5,1.0555555555555556,28.72222222222222,27.22222222222222,18.0,12.222222222222221,0.25,18.29938271604939,0.25,0.0030864197530864226,18.29938271604939,22.82716049382717,0.0,14.271604938271611
5719,761,John,Collins,Utah Jazz,13446,25,PF,32,11,20,55.0,1,2,50.0,2,9,22.2,2,11,13,0,1,1,0,2,4,John Collins,38,38,25,13,13446,2024-03-06,78.0,16.5,10.722222222222221,1.5,1.0555555555555556,28.72222222222222,27.22222222222222,18.0,12.222222222222221,72.25,5.188271604938275,2.25,0.8919753086419753,86.07716049382718,116.16049382716051,49.0,0.6049382716049395
3053,762,Zach,Collins,San Antonio Spurs,13312,6,PF,19,2,5,40.0,2,2,100.0,0,1,0.0,1,1,2,3,2,1,0,0,3,Zach Collins,11,8,9,5,13312,2024-02-12,2756.0,11.058823529411764,4.823529411764706,2.823529411764706,0.7647058823529411,18.705882352941178,15.882352941176471,13.882352941176471,7.647058823529412,25.5916955017301,7.972318339100345,0.031141868512110663,0.5847750865051903,59.38062283737026,62.131487889273366,23.837370242214536,7.006920415224916
2739,762,Zach,Collins,San Antonio Spurs,13333,6,PF,21,3,9,33.3,0,0,0.0,0,4,0.0,5,7,12,4,2,0,1,3,-14,Zach Collins,22,18,10,16,13333,2024-02-14,2442.0,11.058823529411764,4.823529411764706,2.823529411764706,0.7647058823529411,18.705882352941178,15.882352941176471,13.882352941176471,7.647058823529412,25.5916955017301,51.50173010380623,1.3840830449826986,0.5847750865051903,10.851211072664354,4.484429065743943,15.072664359861594,69.77162629757784
2484,762,Zach,Collins,San Antonio Spurs,13351,3,PF,17,1,4,25.0,1,2,50.0,0,0,0.0,0,3,3,4,1,1,0,0,-5,Zach Collins,10,6,7,7,13351,2024-02-22,2187.0,11.058823529411764,4.823529411764706,2.823529411764706,0.7647058823529411,18.705882352941178,15.882352941176471,13.882352941176471,7.647058823529412,64.9446366782007,3.3252595155709335,1.3840830449826986,0.5847750865051903,75.79238754325262,97.66089965397924,47.366782006920424,0.4186851211072669
2208,762,Zach,Collins,San Antonio Spurs,13361,14,PF,17,6,8,75.0,0,0,0.0,2,2,100.0,0,3,3,0,3,0,2,0,-5,Zach Collins,17,17,14,3,13361,2024-02-23,1911.0,11.058823529411764,4.823529411764706,2.823529411764706,0.7647058823529411,18.705882352941178,15.882352941176471,13.882352941176471,7.647058823529412,8.65051903114187,3.3252595155709335,7.972318339100347,1.5259515570934257,2.910034602076128,1.249134948096885,0.013840830449826891,21.595155709342563
1796,762,Zach,Collins,San Antonio Spurs,13373,17,PF,21,7,17,41.2,1,5,20.0,2,3,66.7,2,6,8,3,2,1,2,1,-17,Zach Collins,28,25,20,11,13373,2024-02-25,1499.0,11.058823529411764,4.823529411764706,2.823529411764706,0.7647058823529411,18.705882352941178,15.882352941176471,13.882352941176471,7.647058823529412,35.29757785467128,10.089965397923876,0.031141868512110663,1.5259515570934257,86.38062283737023,83.13148788927334,37.42560553633218,11.24221453287197
1515,762,Zach,Collins,San Antonio Spurs,13386,5,PF,14,2,5,40.0,0,0,0.0,1,2,50.0,0,1,1,3,2,0,3,0,-11,Zach Collins,9,6,8,4,13386,2024-02-27,1218.0,11.058823529411764,4.823529411764706,2.823529411764706,0.7647058823529411,18.705882352941178,15.882352941176471,13.882352941176471,7.647058823529412,36.70934256055363,14.619377162629755,0.031141868512110663,0.05536332179930798,94.20415224913496,97.66089965397924,34.60207612456748,13.30103806228374
1170,762,Zach,Collins,San Antonio Spurs,13401,13,PF,16,5,7,71.4,2,3,66.7,1,1,100.0,3,2,5,5,1,0,1,1,-3,Zach Collins,23,18,18,10,13401,2024-02-29,873.0,11.058823529411764,4.823529411764706,2.823529411764706,0.7647058823529411,18.705882352941178,15.882352941176471,13.882352941176471,7.647058823529412,3.7681660899653986,0.03114186851211082,4.737024221453287,0.05536332179930798,18.439446366781997,4.484429065743943,16.95501730103806,5.5363321799307945
