,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
55,13603,Lakers,136,31,4,39,43,5,16,4,18,33,12,,,,,,,45,81,28,35,19,13603,2024-03-28
56,13604,Timberwolves,106,28,9,31,40,8,12,3,11,36,15,,,,,,,42,82,11,16,17,13604,2024-03-28
57,13604,Pistons,91,15,10,31,41,9,12,1,9,32,-15,,,,,,,31,81,20,25,14,13604,2024-03-28
58,13605,Thunder,126,26,13,36,49,7,19,7,14,38,-6,,,,,,,47,96,18,24,24,13605,2024-03-28
59,13605,Rockets,132,25,16,34,50,10,16,3,15,43,6,,,,,,,50,104,17,23,24,13605,2024-03-28
60,13606,Jazz,111,25,6,30,36,8,22,4,13,35,-7,,,,,,,39,83,20,22,16,13606,2024-03-28
61,13606,Spurs,118,40,9,32,41,9,21,7,16,33,7,,,,,,,44,86,14,21,21,13606,2024-03-28
62,13607,Nuggets,97,24,9,29,38,9,8,4,10,40,-7,,,,,,,38,88,11,12,13,13607,2024-03-28
63,13607,Suns,104,29,12,39,51,3,17,7,16,33,7,,,,,,,39,83,10,11,13,13607,2024-03-28
64,13608,Hawks,123,24,17,36,53,5,11,5,15,44,1,,,,,,,51,104,6,10,17,13608,2024-03-28
65,13608,Celtics,122,28,9,34,43,7,12,6,14,36,-1,,,,,,,45,94,18,21,15,13608,2024-03-28
