,outcomes_name,outcomes_description,outcomes_price,outcomes_point,timestamp,data.id,"data,.home_team",data.away_team,data.bookmakers.title,data.bookmakers.markets.key
15639,Over,Donte DiVincenzo,-140,6.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,BetMGM,player_rebounds_assists
15640,Under,Donte DiVincenzo,105,6.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,BetMGM,player_rebounds_assists
15641,Over,A. Burks,-135,2.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,BetMGM,player_rebounds_assists
15642,Under,A. Burks,100,2.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,BetMGM,player_rebounds_assists
15643,Over,Bojan Bogdanovic,-150,3.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,BetMGM,player_rebounds_assists
15644,Under,Bojan Bogdanovic,110,3.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,BetMGM,player_rebounds_assists
15645,Over,Brandin Podziemski,-135,9.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,Bovada,player_rebounds_assists
15646,Under,Brandin Podziemski,105,9.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,Bovada,player_rebounds_assists
15647,Over,Chris Paul,-120,8.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,Bovada,player_rebounds_assists
15648,Under,Chris Paul,-110,8.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,Bovada,player_rebounds_assists
15649,Over,Donte DiVincenzo,-135,6.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,Bovada,player_rebounds_assists
15650,Under,Donte DiVincenzo,105,6.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,Bovada,player_rebounds_assists
15651,Over,Draymond Green,-110,12.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,Bovada,player_rebounds_assists
15652,Under,Draymond Green,-120,12.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,Bovada,player_rebounds_assists
15653,Over,Isaiah Hartenstein,-110,10.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,Bovada,player_rebounds_assists
15654,Under,Isaiah Hartenstein,-120,10.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,Bovada,player_rebounds_assists
15655,Over,Jalen Brunson,110,11.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,Bovada,player_rebounds_assists
15656,Under,Jalen Brunson,-145,11.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,Bovada,player_rebounds_assists
15657,Over,Jonathan Kuminga,-120,7.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,Bovada,player_rebounds_assists
15658,Under,Jonathan Kuminga,-110,7.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,Bovada,player_rebounds_assists
15659,Over,Josh Hart,105,13.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,Bovada,player_rebounds_assists
15660,Under,Josh Hart,-135,13.5,2024-03-01T00:35:40Z,970b569f0856f6b15aec17fa03f5d06d,New York Knicks,Golden State Warriors,Bovada,player_rebounds_assists
15661,Over,Chet Holmgren,-110,11.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,DraftKings,player_rebounds_assists
15662,Under,Chet Holmgren,-120,11.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,DraftKings,player_rebounds_assists
15663,Over,Devin Vassell,-120,8.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,DraftKings,player_rebounds_assists
15664,Under,Devin Vassell,-110,8.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,DraftKings,player_rebounds_assists
15665,Over,Jalen Williams,100,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,DraftKings,player_rebounds_assists
15666,Under,Jalen Williams,-130,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,DraftKings,player_rebounds_assists
15667,Over,Jeremy Sochan,-160,7.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,DraftKings,player_rebounds_assists
15668,Under,Jeremy Sochan,124,7.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,DraftKings,player_rebounds_assists
15669,Over,Josh Giddey,-130,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,DraftKings,player_rebounds_assists
15670,Under,Josh Giddey,100,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,DraftKings,player_rebounds_assists
15671,Over,Shai Gilgeous-Alexander,100,12.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,DraftKings,player_rebounds_assists
15672,Under,Shai Gilgeous-Alexander,-130,12.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,DraftKings,player_rebounds_assists
15673,Over,Tre Jones,-125,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,DraftKings,player_rebounds_assists
15674,Under,Tre Jones,-105,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,DraftKings,player_rebounds_assists
15675,Over,Victor Wembanyama,-110,14.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,DraftKings,player_rebounds_assists
15676,Under,Victor Wembanyama,-120,14.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,DraftKings,player_rebounds_assists
15677,Over,Josh Giddey,-140,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,FanDuel,player_rebounds_assists
15678,Under,Josh Giddey,110,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,FanDuel,player_rebounds_assists
15679,Over,Devin Vassell,-113,8.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,FanDuel,player_rebounds_assists
15680,Under,Devin Vassell,-113,8.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,FanDuel,player_rebounds_assists
15681,Over,Jalen Williams,100,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,FanDuel,player_rebounds_assists
15682,Under,Jalen Williams,-128,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,FanDuel,player_rebounds_assists
15683,Over,Tre Jones,112,10.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,FanDuel,player_rebounds_assists
15684,Under,Tre Jones,-142,10.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,FanDuel,player_rebounds_assists
15685,Over,Chet Holmgren,-104,11.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,FanDuel,player_rebounds_assists
15686,Under,Chet Holmgren,-122,11.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,FanDuel,player_rebounds_assists
15687,Over,Shai Gilgeous-Alexander,-113,12.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,FanDuel,player_rebounds_assists
15688,Under,Shai Gilgeous-Alexander,-113,12.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,FanDuel,player_rebounds_assists
15689,Over,Victor Wembanyama,-118,14.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,FanDuel,player_rebounds_assists
15690,Under,Victor Wembanyama,-108,14.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,FanDuel,player_rebounds_assists
15691,Over,Chet Holmgren,-115,11.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,PointsBet (US),player_rebounds_assists
15692,Under,Chet Holmgren,-115,11.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,PointsBet (US),player_rebounds_assists
15693,Over,Devin Vassell,-125,8.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,PointsBet (US),player_rebounds_assists
15694,Under,Devin Vassell,-105,8.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,PointsBet (US),player_rebounds_assists
15695,Over,Jalen Williams,-110,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,PointsBet (US),player_rebounds_assists
15696,Under,Jalen Williams,-120,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,PointsBet (US),player_rebounds_assists
15697,Over,Jeremy Sochan,-105,8.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,PointsBet (US),player_rebounds_assists
15698,Under,Jeremy Sochan,-125,8.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,PointsBet (US),player_rebounds_assists
15699,Over,Joshua Giddey,-130,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,PointsBet (US),player_rebounds_assists
15700,Under,Joshua Giddey,100,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,PointsBet (US),player_rebounds_assists
15701,Over,Shai Gilgeous-Alexander,-115,12.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,PointsBet (US),player_rebounds_assists
15702,Under,Shai Gilgeous-Alexander,-115,12.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,PointsBet (US),player_rebounds_assists
15703,Over,Tre Jones,105,10.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,PointsBet (US),player_rebounds_assists
15704,Under,Tre Jones,-140,10.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,PointsBet (US),player_rebounds_assists
15705,Over,Victor Wembanyama,-120,14.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,PointsBet (US),player_rebounds_assists
15706,Under,Victor Wembanyama,-110,14.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,PointsBet (US),player_rebounds_assists
15707,Over,Zach Collins,-105,6.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,PointsBet (US),player_rebounds_assists
15708,Under,Zach Collins,-125,6.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,PointsBet (US),player_rebounds_assists
15709,Over,Victor Wembanyama,-117,14.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15710,Under,Victor Wembanyama,-117,14.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15711,Over,Shai Gilgeous-Alexander,-101,12.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15712,Under,Shai Gilgeous-Alexander,-135,12.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15713,Over,Josh Giddey,-148,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15714,Under,Josh Giddey,108,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15715,Over,Keldon Johnson,-154,5.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15716,Under,Keldon Johnson,112,5.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15717,Over,Tre Jones,-139,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15718,Under,Tre Jones,102,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15719,Over,Zach Collins,-125,6.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15720,Under,Zach Collins,-109,6.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15721,Over,Luguentz Dort,-129,4.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15722,Under,Luguentz Dort,-106,4.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15723,Over,Chet Holmgren,-111,11.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15724,Under,Chet Holmgren,-123,11.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15725,Over,Devin Vassell,-121,8.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15726,Under,Devin Vassell,-113,8.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15727,Over,Jalen Williams,-103,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15728,Under,Jalen Williams,-133,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15729,Over,Jaylin Williams,-111,5.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15730,Under,Jaylin Williams,-123,5.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15731,Over,Julian Champagnie,-104,4.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15732,Under,Julian Champagnie,-131,4.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15733,Over,Jeremy Sochan,-157,7.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15734,Under,Jeremy Sochan,114,7.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Caesars,player_rebounds_assists
15735,Over,Victor Wembanyama,-140,14.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15736,Under,Victor Wembanyama,105,14.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15737,Over,Tre Jones,-135,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15738,Under,Tre Jones,100,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15739,Over,Shai Gilgeous-Alexander,-105,12.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15740,Under,Shai Gilgeous-Alexander,-130,12.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15741,Over,Luguentz Dort,-130,4.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15742,Under,Luguentz Dort,-105,4.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15743,Over,Julian Champagnie,100,4.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15744,Under,Julian Champagnie,-135,4.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15745,Over,Chet Holmgren,-110,11.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15746,Under,Chet Holmgren,-120,11.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15747,Over,Josh Giddey,-130,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15748,Under,Josh Giddey,-105,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15749,Over,Devin Vassell,-120,8.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15750,Under,Devin Vassell,-110,8.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15751,Over,Jalen Williams,100,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15752,Under,Jalen Williams,-135,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15753,Over,Jeremy Sochan,-135,7.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15754,Under,Jeremy Sochan,100,7.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15755,Over,Keldon Johnson,-145,5.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15756,Under,Keldon Johnson,105,5.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15757,Over,Malaki Branham,-130,3.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15758,Under,Malaki Branham,100,3.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15759,Over,Zach Collins,-115,6.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15760,Under,Zach Collins,-115,6.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15761,Over,Gordon Hayward,-120,4.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15762,Under,Gordon Hayward,-110,4.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15763,Over,Isaiah Joe,105,3.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15764,Under,Isaiah Joe,-140,3.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15765,Over,Cason Wallace,100,3.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15766,Under,Cason Wallace,-135,3.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15767,Over,Aaron Wiggins,-130,3.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15768,Under,Aaron Wiggins,-105,3.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15769,Over,Kenrich Williams,-120,3.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15770,Under,Kenrich Williams,-110,3.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetMGM,player_rebounds_assists
15771,Over,Chet Holmgren,-110,11.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Bovada,player_rebounds_assists
15772,Under,Chet Holmgren,-120,11.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Bovada,player_rebounds_assists
15773,Over,Devin Vassell,-110,8.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Bovada,player_rebounds_assists
15774,Under,Devin Vassell,-120,8.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Bovada,player_rebounds_assists
15775,Over,Jalen Williams,105,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Bovada,player_rebounds_assists
15776,Under,Jalen Williams,-135,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Bovada,player_rebounds_assists
15777,Over,Josh Giddey,-145,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Bovada,player_rebounds_assists
15778,Under,Josh Giddey,110,9.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Bovada,player_rebounds_assists
15779,Over,Shai Gilgeous-Alexander,-110,12.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Bovada,player_rebounds_assists
15780,Under,Shai Gilgeous-Alexander,-120,12.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,Bovada,player_rebounds_assists
